img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00028,6.398,1.398,-3.289,0.093,0.901,0.003,0.002,0.000,0.000
00029,6.543,1.495,-2.640,0.090,0.904,0.004,0.002,0.000,0.000
00030,6.683,1.431,-2.712,0.087,0.908,0.004,0.001,0.000,0.000
00031,6.838,1.378,-2.487,0.043,0.955,0.001,0.001,0.000,0.000
00032,6.970,1.302,-1.476,0.066,0.931,0.001,0.001,0.000,0.000
00033,7.120,1.425,-0.163,0.071,0.926,0.001,0.001,0.000,0.000
00034,7.263,1.465,1.001,0.041,0.957,0.001,0.001,0.000,0.000
00035,7.406,1.468,2.461,0.455,0.535,0.005,0.005,0.000,0.000
00036,7.562,1.445,3.937,0.519,0.468,0.006,0.007,0.000,0.000
00037,7.707,1.440,4.935,0.480,0.508,0.005,0.007,0.000,0.000
00038,7.852,1.209,5.249,0.559,0.427,0.005,0.009,0.000,0.000
00039,7.953,0.819,5.037,0.407,0.581,0.004,0.008,0.000,0.000
00040,8.014,0.406,4.438,0.325,0.666,0.005,0.004,0.000,0.000
00041,8.039,0.108,3.902,0.182,0.813,0.003,0.003,0.000,0.000
00042,8.042,-0.033,3.202,0.183,0.810,0.004,0.003,0.000,0.000
00043,8.035,-0.101,3.030,0.133,0.862,0.003,0.002,0.000,0.000
00044,8.023,-0.164,2.839,0.155,0.839,0.004,0.002,0.000,0.000
00045,8.004,-0.174,2.738,0.168,0.826,0.004,0.002,0.000,0.000
00046,7.987,-0.135,2.458,0.237,0.755,0.005,0.003,0.000,0.000
00047,7.970,-0.195,2.014,0.293,0.698,0.005,0.003,0.000,0.000
00048,7.948,-0.245,1.600,0.410,0.580,0.006,0.005,0.000,0.000
00049,7.912,-0.431,0.894,0.606,0.377,0.007,0.010,0.000,0.000
00050,7.863,-0.531,0.573,0.691,0.289,0.008,0.012,0.000,0.000
00051,7.797,-0.628,0.408,0.535,0.448,0.009,0.009,0.000,0.000
00052,7.728,-0.765,0.289,0.389,0.596,0.008,0.006,0.000,0.000
00053,7.645,-0.915,0.385,0.389,0.598,0.008,0.005,0.000,0.000
00054,7.533,-1.063,0.346,0.297,0.691,0.007,0.004,0.000,0.000
00055,7.420,-1.211,0.273,0.206,0.785,0.005,0.004,0.000,0.000
00056,7.282,-1.297,0.273,0.087,0.909,0.002,0.002,0.000,0.000
00057,7.144,-1.439,0.040,0.071,0.925,0.002,0.002,0.000,0.000
00058,6.999,-1.434,-0.204,0.086,0.910,0.002,0.002,0.000,0.000
00059,6.860,-1.134,-0.807,0.167,0.826,0.002,0.004,0.000,0.000
00060,6.755,-1.008,-1.491,0.306,0.683,0.004,0.007,0.000,0.000
00061,6.645,-1.015,-2.064,0.407,0.580,0.005,0.008,0.000,0.000
00062,6.537,-1.133,-2.724,0.376,0.613,0.005,0.006,0.000,0.000
00063,6.411,-1.319,-2.917,0.300,0.691,0.003,0.006,0.000,0.000
00064,6.260,-1.424,-3.443,0.215,0.778,0.002,0.005,0.000,0.000
00065,6.124,-1.258,-3.952,0.354,0.637,0.003,0.007,0.000,0.000
00066,5.996,-1.062,-4.731,0.416,0.574,0.003,0.007,0.000,0.000
00067,5.896,-0.939,-5.604,0.305,0.686,0.002,0.007,0.000,0.000
00068,5.798,-0.967,-6.537,0.259,0.731,0.002,0.009,0.000,0.000
00069,5.691,-0.969,-6.865,0.205,0.788,0.002,0.006,0.000,0.000
00070,5.589,-1.037,-7.197,0.146,0.847,0.001,0.007,0.000,0.000
00071,5.478,-1.003,-8.157,0.093,0.899,0.001,0.007,0.000,0.000
00072,5.379,-1.029,-8.981,0.050,0.944,0.001,0.005,0.000,0.000
00073,5.288,-0.906,-9.559,0.024,0.971,0.000,0.005,0.000,0.000
00074,5.201,-0.745,-11.188,0.013,0.982,0.000,0.005,0.000,0.000
00075,5.122,-0.872,-12.614,0.018,0.977,0.000,0.004,0.000,0.000
00076,5.013,-1.015,-13.958,0.024,0.969,0.001,0.007,0.000,0.000
00077,4.909,-1.116,-14.814,0.043,0.940,0.002,0.016,0.000,0.000
00078,4.780,-1.112,-15.862,0.064,0.888,0.003,0.044,0.000,0.000
00079,4.674,-1.009,-16.697,0.087,0.827,0.005,0.081,0.000,0.000
00080,4.566,-1.116,-17.535,0.109,0.777,0.006,0.107,0.000,0.000
00081,4.470,-0.700,-18.267,0.135,0.715,0.007,0.142,0.000,0.000
00082,4.374,-1.025,-18.867,0.121,0.720,0.007,0.151,0.000,0.000
00083,4.256,-1.033,-19.937,0.104,0.760,0.009,0.125,0.001,0.000
00084,4.148,-1.070,-20.831,0.062,0.863,0.007,0.067,0.000,0.000
00085,4.026,-0.986,-21.613,0.040,0.875,0.005,0.079,0.000,0.000
00086,3.939,-0.656,-22.323,0.018,0.929,0.003,0.050,0.000,0.000
00087,3.883,-0.437,-22.873,0.013,0.943,0.002,0.042,0.000,0.000
00088,3.834,-0.391,-23.463,0.034,0.881,0.007,0.078,0.000,0.000
00089,3.793,-0.368,-24.136,0.030,0.907,0.010,0.053,0.000,0.000
00090,3.749,-0.402,-24.550,0.018,0.945,0.005,0.032,0.000,0.000
00091,3.705,-0.350,-24.999,0.015,0.956,0.005,0.024,0.000,0.000
00092,3.664,-0.360,-26.105,0.020,0.947,0.006,0.027,0.000,0.000
00093,3.623,-0.343,-26.642,0.018,0.949,0.005,0.028,0.000,0.000
00094,3.591,-0.235,-26.783,0.025,0.924,0.007,0.043,0.000,0.000
00095,3.615,0.611,-27.649,0.022,0.921,0.007,0.049,0.000,0.000
00096,3.685,0.865,-28.285,0.012,0.948,0.004,0.035,0.000,0.000
00097,3.785,1.030,-28.831,0.014,0.953,0.003,0.030,0.000,0.000
00098,3.892,1.176,-29.394,0.015,0.930,0.003,0.051,0.000,0.000
00099,4.025,1.377,-29.463,0.021,0.893,0.004,0.082,0.000,0.000
00100,4.152,1.363,-28.882,0.035,0.827,0.005,0.132,0.001,0.000
00101,4.281,1.380,-27.807,0.072,0.718,0.006,0.203,0.001,0.001
00102,4.440,1.528,-25.669,0.116,0.708,0.006,0.169,0.001,0.001
00103,4.596,1.577,-23.657,0.148,0.725,0.005,0.121,0.001,0.000
00104,4.772,1.674,-21.827,0.220,0.657,0.005,0.117,0.001,0.000
00105,4.935,1.690,-20.404,0.284,0.613,0.004,0.098,0.000,0.000
00106,5.101,1.691,-18.425,0.395,0.470,0.003,0.130,0.000,0.000
00107,5.291,1.784,-16.531,0.608,0.221,0.003,0.167,0.000,0.000
00108,5.463,1.703,-14.953,0.664,0.124,0.003,0.209,0.000,0.000
00109,5.638,1.797,-12.924,0.744,0.065,0.003,0.187,0.000,0.000
00110,5.838,1.798,-11.142,0.809,0.056,0.003,0.132,0.000,0.000
00111,6.017,1.802,-9.802,0.833,0.047,0.004,0.115,0.000,0.000
00112,6.213,1.778,-8.829,0.848,0.062,0.005,0.085,0.000,0.000
00113,6.390,1.710,-8.654,0.864,0.058,0.006,0.071,0.000,0.000
00114,6.553,1.576,-8.231,0.888,0.055,0.006,0.051,0.000,0.000
00115,6.732,1.637,-6.911,0.890,0.061,0.006,0.041,0.000,0.000
00116,6.895,1.596,-5.632,0.876,0.088,0.007,0.029,0.000,0.000
00117,7.047,1.516,-3.700,0.887,0.081,0.007,0.025,0.000,0.000
00118,7.222,1.643,-1.549,0.876,0.091,0.006,0.027,0.000,0.000
00119,7.379,1.464,-0.178,0.880,0.090,0.008,0.021,0.000,0.000
00120,7.507,1.066,1.195,0.908,0.060,0.009,0.022,0.000,0.000
00121,7.612,0.777,2.364,0.902,0.065,0.012,0.020,0.000,0.000
00122,7.677,0.516,2.304,0.908,0.063,0.016,0.013,0.000,0.000
00123,7.725,0.344,2.366,0.932,0.042,0.017,0.009,0.000,0.000
00124,7.751,0.164,2.426,0.919,0.054,0.020,0.007,0.000,0.000
00125,7.758,0.065,2.044,0.903,0.069,0.022,0.006,0.000,0.000
00126,7.764,0.009,1.977,0.890,0.085,0.018,0.007,0.000,0.000
00127,7.761,-0.133,2.422,0.890,0.087,0.015,0.008,0.000,0.000
00128,7.757,-0.028,2.959,0.916,0.064,0.012,0.007,0.000,0.000
00129,7.758,-0.048,2.371,0.885,0.097,0.010,0.007,0.000,0.000
00130,7.767,0.164,2.172,0.919,0.067,0.008,0.007,0.000,0.000
00131,7.795,0.236,2.298,0.948,0.039,0.005,0.008,0.000,0.000
00132,7.815,0.197,2.350,0.933,0.056,0.006,0.006,0.000,0.000
00133,7.831,0.138,2.270,0.925,0.063,0.006,0.005,0.000,0.000
00134,7.857,0.271,1.789,0.948,0.042,0.005,0.005,0.000,0.000
00135,7.890,0.369,1.498,0.945,0.046,0.004,0.005,0.000,0.000
00136,7.931,0.386,0.889,0.949,0.043,0.004,0.004,0.000,0.000
00137,7.963,0.235,0.732,0.948,0.044,0.004,0.004,0.000,0.000
00138,7.982,0.231,0.464,0.942,0.050,0.004,0.004,0.000,0.000
00139,8.022,0.430,0.086,0.937,0.055,0.003,0.005,0.000,0.000
00140,8.080,0.659,-0.066,0.938,0.054,0.004,0.005,0.000,0.000
00141,8.151,0.661,-0.532,0.946,0.046,0.003,0.005,0.000,0.000
00142,8.210,0.547,-0.590,0.955,0.036,0.003,0.006,0.000,0.000
00143,8.266,0.559,-0.810,0.959,0.032,0.003,0.006,0.000,0.000
00144,8.351,0.853,-0.839,0.965,0.025,0.003,0.007,0.000,0.000
00145,8.432,0.850,-0.506,0.971,0.017,0.004,0.007,0.000,0.000
00146,8.517,0.875,-0.548,0.971,0.017,0.005,0.007,0.000,0.000
00147,8.613,0.839,-0.549,0.974,0.014,0.004,0.008,0.000,0.000
00148,8.707,1.056,-0.651,0.973,0.016,0.004,0.007,0.000,0.000
00149,8.814,0.934,-0.813,0.976,0.013,0.003,0.007,0.000,0.000
00150,8.890,0.704,-0.807,0.979,0.011,0.003,0.007,0.000,0.000
00151,8.963,0.741,-0.733,0.975,0.014,0.004,0.007,0.000,0.000
00152,9.055,0.845,-0.398,0.967,0.021,0.004,0.007,0.000,0.000
00153,9.147,0.997,-0.068,0.969,0.019,0.003,0.009,0.000,0.000
00154,9.281,1.242,-0.166,0.961,0.027,0.003,0.009,0.000,0.000
00155,9.377,0.741,-0.186,0.943,0.046,0.003,0.008,0.000,0.000
00156,9.452,0.743,0.185,0.907,0.082,0.003,0.008,0.000,0.000
00157,9.525,0.728,0.736,0.870,0.119,0.003,0.008,0.000,0.000
00158,9.592,0.686,0.592,0.825,0.164,0.003,0.008,0.000,0.000
00159,9.671,0.826,0.072,0.879,0.110,0.003,0.008,0.000,0.000
00160,9.752,0.901,-0.388,0.913,0.077,0.002,0.008,0.000,0.000
00161,9.839,0.884,-0.176,0.916,0.075,0.002,0.007,0.000,0.000
00162,9.923,0.633,-0.591,0.895,0.096,0.002,0.007,0.000,0.000
00163,9.976,0.451,-0.334,0.892,0.100,0.003,0.005,0.000,0.000
00164,10.038,0.662,-0.075,0.909,0.083,0.003,0.004,0.000,0.000
00165,10.124,0.829,-0.634,0.909,0.084,0.003,0.005,0.000,0.000
00166,10.211,0.735,-1.202,0.918,0.074,0.004,0.003,0.000,0.000
00167,10.265,0.237,-1.545,0.925,0.067,0.005,0.003,0.000,0.000
00168,10.282,0.071,-1.737,0.940,0.053,0.004,0.003,0.000,0.000
00169,10.285,0.059,-1.858,0.953,0.039,0.004,0.003,0.000,0.000
00170,10.294,0.102,-2.017,0.966,0.027,0.004,0.004,0.000,0.000
00171,10.296,-0.087,-1.985,0.970,0.022,0.004,0.004,0.000,0.000
00172,10.299,0.114,-1.637,0.970,0.022,0.004,0.005,0.000,0.000
00173,10.299,0.045,-1.291,0.966,0.025,0.004,0.005,0.000,0.000
00174,10.307,0.145,-1.095,0.961,0.030,0.004,0.005,0.000,0.000
00175,10.318,0.031,-0.755,0.960,0.030,0.005,0.004,0.000,0.000
00176,10.321,-0.083,0.289,0.956,0.033,0.007,0.005,0.000,0.000
00177,10.323,-0.025,1.349,0.959,0.028,0.008,0.005,0.000,0.000
00178,10.319,-0.070,2.367,0.959,0.027,0.009,0.004,0.000,0.000
00179,10.323,0.120,2.795,0.945,0.035,0.015,0.004,0.000,0.000
00180,10.333,-0.027,2.739,0.941,0.038,0.016,0.005,0.000,0.000
00181,10.337,0.003,2.688,0.941,0.033,0.020,0.005,0.000,0.000
00182,10.332,-0.043,2.144,0.944,0.025,0.024,0.007,0.000,0.000
00183,10.347,0.258,1.309,0.938,0.034,0.019,0.009,0.000,0.000
00184,10.376,0.261,0.846,0.948,0.026,0.015,0.012,0.000,0.000
00185,10.396,0.023,0.805,0.934,0.037,0.014,0.015,0.000,0.000
00186,10.396,-0.179,0.945,0.929,0.043,0.014,0.014,0.000,0.000
00187,10.397,0.043,1.243,0.908,0.060,0.019,0.013,0.000,0.000
00188,10.417,0.225,1.189,0.908,0.057,0.021,0.014,0.000,0.000
00189,10.434,0.210,1.311,0.900,0.057,0.029,0.014,0.000,0.000
00190,10.449,0.209,1.868,0.864,0.093,0.028,0.015,0.000,0.000
00191,10.464,0.176,2.389,0.849,0.110,0.025,0.016,0.000,0.000
00192,10.467,0.009,2.564,0.852,0.114,0.020,0.014,0.000,0.000
00193,10.456,-0.075,1.853,0.872,0.097,0.015,0.016,0.000,0.000
00194,10.446,0.054,1.156,0.912,0.058,0.013,0.018,0.000,0.000
00195,10.457,0.259,0.726,0.938,0.032,0.015,0.015,0.000,0.000
00196,10.484,0.257,0.335,0.937,0.033,0.017,0.012,0.000,0.000
00197,10.498,-0.009,0.242,0.930,0.041,0.018,0.011,0.000,0.000
00198,10.495,-0.079,-0.652,0.914,0.060,0.015,0.010,0.000,0.000
00199,10.476,-0.152,-1.123,0.929,0.047,0.012,0.012,0.000,0.000
00200,10.456,-0.289,-1.298,0.916,0.062,0.010,0.012,0.000,0.000
00201,10.412,-0.346,-1.098,0.908,0.072,0.009,0.011,0.000,0.000
00202,10.385,-0.081,-1.200,0.917,0.064,0.008,0.011,0.000,0.000
00203,10.367,-0.313,-1.045,0.919,0.064,0.005,0.011,0.000,0.000
00204,10.323,-0.494,-0.734,0.903,0.079,0.004,0.014,0.000,0.000
00205,10.270,-0.457,-0.309,0.897,0.085,0.005,0.013,0.000,0.000
00206,10.233,-0.173,-0.361,0.907,0.075,0.004,0.014,0.000,0.000
00207,10.219,-0.191,-0.682,0.912,0.069,0.005,0.014,0.000,0.000
00208,10.198,-0.143,-1.343,0.906,0.079,0.005,0.009,0.000,0.000
00209,10.168,-0.190,-1.533,0.842,0.143,0.006,0.010,0.000,0.000
00210,10.134,-0.236,-1.329,0.830,0.152,0.006,0.012,0.000,0.000
00211,10.095,-0.456,-1.115,0.776,0.202,0.007,0.016,0.000,0.000
00212,10.035,-0.722,-1.143,0.785,0.192,0.010,0.013,0.000,0.000
00213,9.960,-0.931,-0.656,0.779,0.197,0.012,0.011,0.000,0.000
00214,9.887,-0.378,-0.259,0.797,0.173,0.014,0.016,0.000,0.000
00215,9.854,-0.203,-0.516,0.857,0.106,0.011,0.027,0.000,0.000
00216,9.840,-0.129,-0.283,0.890,0.084,0.016,0.010,0.000,0.000
00217,9.817,-0.395,-0.077,0.903,0.070,0.019,0.008,0.000,0.000
00218,9.768,-0.590,0.112,0.908,0.063,0.021,0.008,0.000,0.000
00219,9.719,-0.499,-0.077,0.935,0.036,0.021,0.008,0.000,0.000
00220,9.676,-0.372,-0.021,0.953,0.018,0.020,0.009,0.000,0.000
00221,9.634,-0.444,0.039,0.956,0.018,0.019,0.007,0.000,0.000
00222,9.573,-0.655,0.042,0.944,0.026,0.023,0.008,0.000,0.000
00223,9.527,-0.323,0.159,0.951,0.020,0.022,0.006,0.000,0.000
00224,9.494,-0.403,0.046,0.954,0.018,0.018,0.009,0.000,0.000
00225,9.450,-0.376,0.183,0.944,0.025,0.023,0.007,0.000,0.000
00226,9.400,-0.657,0.025,0.911,0.047,0.035,0.006,0.000,0.000
00227,9.334,-0.607,0.218,0.893,0.059,0.039,0.009,0.000,0.000
00228,9.277,-0.672,-0.003,0.893,0.062,0.035,0.010,0.000,0.000
00229,9.207,-0.726,-0.050,0.895,0.048,0.040,0.016,0.000,0.000
00230,9.111,-1.118,-0.311,0.902,0.049,0.029,0.019,0.000,0.000
00231,8.987,-1.403,-0.623,0.892,0.071,0.019,0.018,0.000,0.000
00232,8.825,-1.572,-1.238,0.870,0.094,0.013,0.023,0.000,0.000
00233,8.663,-1.723,-1.072,0.817,0.148,0.016,0.019,0.000,0.000
00234,8.507,-1.495,-0.863,0.837,0.122,0.025,0.016,0.000,0.000
00235,8.341,-1.571,-0.246,0.801,0.162,0.023,0.013,0.000,0.000
00236,8.177,-1.666,0.515,0.767,0.193,0.029,0.011,0.000,0.000
00237,8.002,-1.844,1.426,0.723,0.241,0.025,0.011,0.000,0.000
00238,7.796,-1.905,2.356,0.649,0.323,0.020,0.008,0.000,0.000
00239,7.602,-1.999,2.640,0.788,0.184,0.022,0.006,0.000,0.000
00240,7.358,-2.344,2.261,0.735,0.233,0.026,0.006,0.000,0.000
00241,7.106,-2.578,2.358,0.787,0.171,0.035,0.006,0.000,0.000
00242,6.838,-2.753,2.506,0.690,0.259,0.046,0.005,0.000,0.000
00243,6.546,-2.577,2.519,0.656,0.297,0.043,0.004,0.000,0.000
00244,6.280,-2.785,2.345,0.504,0.450,0.042,0.003,0.000,0.000
00245,5.968,-2.871,2.302,0.479,0.470,0.047,0.003,0.000,0.000
00246,5.691,-2.661,2.133,0.249,0.713,0.036,0.002,0.000,0.000
00247,5.449,-2.222,1.871,0.251,0.710,0.036,0.003,0.000,0.000
00248,5.244,-1.421,1.489,0.207,0.759,0.030,0.003,0.000,0.000
00249,5.146,-0.682,0.764,0.197,0.764,0.034,0.005,0.000,0.000
00250,5.104,-0.254,-0.160,0.204,0.757,0.031,0.008,0.000,0.000
00251,5.081,-0.206,-0.982,0.246,0.708,0.038,0.008,0.000,0.000
00252,5.056,-0.242,-1.292,0.305,0.626,0.054,0.015,0.000,0.000
00253,5.022,-0.349,-1.398,0.332,0.571,0.075,0.022,0.000,0.000
00254,4.973,-0.585,-1.254,0.235,0.678,0.070,0.017,0.000,0.000
00255,4.912,-0.487,-1.452,0.182,0.730,0.068,0.020,0.000,0.000
00256,4.875,-0.311,-1.661,0.120,0.798,0.061,0.021,0.000,0.000
00257,4.843,-0.266,-1.456,0.062,0.870,0.050,0.017,0.000,0.000
00258,4.816,-0.245,-1.340,0.031,0.915,0.045,0.009,0.000,0.000
00259,4.790,-0.186,-1.123,0.020,0.939,0.034,0.007,0.000,0.000
00260,4.775,-0.137,-1.563,0.028,0.897,0.064,0.010,0.000,0.000
00261,4.763,-0.153,-1.523,0.064,0.687,0.227,0.021,0.001,0.000
00262,4.737,-0.278,-1.359,0.103,0.456,0.416,0.024,0.001,0.000
00263,4.710,-0.239,-1.563,0.136,0.458,0.380,0.025,0.000,0.000
00264,4.685,-0.226,-1.184,0.165,0.468,0.340,0.027,0.000,0.000
00265,4.657,-0.256,-0.679,0.197,0.507,0.263,0.032,0.000,0.000
00266,4.626,-0.359,-0.620,0.172,0.645,0.153,0.029,0.000,0.000
00267,4.578,-0.566,0.528,0.172,0.635,0.149,0.043,0.000,0.000
00268,4.514,-0.659,2.470,0.185,0.600,0.167,0.047,0.001,0.000
00269,4.444,-0.715,3.724,0.165,0.590,0.190,0.055,0.001,0.000
00270,4.359,-0.879,5.296,0.136,0.615,0.202,0.046,0.001,0.000
00271,4.273,-0.853,7.997,0.102,0.654,0.207,0.036,0.001,0.001
00272,4.198,-0.735,11.480,0.078,0.699,0.197,0.025,0.001,0.001
00273,4.120,-0.712,15.769,0.047,0.821,0.118,0.013,0.000,0.000
00274,4.049,-0.656,19.198,0.037,0.847,0.105,0.010,0.000,0.000
00275,3.971,-0.625,21.931,0.021,0.928,0.045,0.006,0.000,0.000
00276,3.918,-0.429,22.888,0.023,0.927,0.043,0.007,0.000,0.000
00277,3.873,-0.421,23.262,0.021,0.946,0.027,0.006,0.000,0.000
00278,3.832,-0.357,23.700,0.038,0.922,0.032,0.009,0.000,0.000
00279,3.800,-0.216,24.076,0.026,0.950,0.019,0.005,0.000,0.000
00280,3.775,-0.311,23.968,0.022,0.950,0.022,0.006,0.000,0.000
00281,3.747,-0.176,23.730,0.025,0.933,0.032,0.010,0.000,0.000
00282,3.747,0.174,23.842,0.063,0.805,0.116,0.016,0.000,0.000
00283,3.808,0.812,23.951,0.066,0.758,0.149,0.025,0.001,0.001
00284,3.889,0.894,23.896,0.057,0.786,0.136,0.019,0.001,0.001
00285,3.980,0.965,24.053,0.038,0.846,0.107,0.008,0.001,0.000
00286,4.086,0.932,23.475,0.058,0.819,0.115,0.007,0.000,0.000
00287,4.169,0.826,22.865,0.268,0.520,0.194,0.018,0.001,0.001
00288,4.250,0.845,22.379,0.534,0.252,0.193,0.020,0.001,0.000
00289,4.352,0.953,21.730,0.675,0.121,0.191,0.012,0.000,0.000
00290,4.456,1.102,20.839,0.708,0.115,0.167,0.010,0.000,0.000
00291,4.584,1.192,19.408,0.752,0.092,0.146,0.009,0.000,0.000
00292,4.702,1.206,18.097,0.823,0.031,0.137,0.009,0.000,0.000
00293,4.822,1.292,16.638,0.789,0.041,0.162,0.007,0.000,0.000
00294,4.974,1.425,14.333,0.781,0.055,0.159,0.005,0.000,0.000
00295,5.112,1.390,11.918,0.751,0.093,0.152,0.003,0.000,0.000
00296,5.263,1.452,9.776,0.790,0.097,0.109,0.004,0.000,0.000
00297,5.406,1.458,8.352,0.842,0.074,0.081,0.003,0.000,0.000
00298,5.551,1.491,6.933,0.828,0.109,0.060,0.003,0.000,0.000
00299,5.706,1.397,6.268,0.825,0.125,0.047,0.004,0.000,0.000
00300,5.846,1.412,6.622,0.827,0.125,0.043,0.004,0.000,0.000
00301,5.996,1.357,6.904,0.789,0.168,0.038,0.004,0.000,0.000
00302,6.132,1.389,6.478,0.847,0.110,0.039,0.004,0.000,0.000
00303,6.288,1.433,5.722,0.868,0.086,0.041,0.004,0.000,0.000
00304,6.437,1.511,4.583,0.815,0.142,0.038,0.005,0.000,0.000
00305,6.588,1.487,2.658,0.850,0.119,0.025,0.006,0.000,0.000
00306,6.757,1.579,0.416,0.870,0.104,0.020,0.006,0.000,0.000
00307,6.915,1.496,-1.433,0.907,0.069,0.017,0.007,0.000,0.000
00308,7.058,1.238,-2.317,0.921,0.059,0.013,0.007,0.000,0.000
00309,7.191,1.386,-2.682,0.929,0.055,0.009,0.007,0.000,0.000
00310,7.334,1.364,-3.044,0.940,0.046,0.007,0.007,0.000,0.000
00311,7.476,1.265,-3.216,0.936,0.052,0.006,0.006,0.000,0.000
00312,7.613,1.364,-3.362,0.913,0.077,0.005,0.005,0.000,0.000
00313,7.748,1.164,-3.818,0.877,0.113,0.005,0.005,0.000,0.000
00314,7.845,0.944,-3.323,0.858,0.133,0.006,0.004,0.000,0.000
00315,7.938,0.821,-3.050,0.848,0.142,0.006,0.004,0.000,0.000
00316,8.037,1.152,-2.761,0.880,0.110,0.006,0.004,0.000,0.000
00317,8.146,1.076,-2.718,0.872,0.118,0.005,0.004,0.000,0.000
00318,8.239,0.692,-2.516,0.846,0.144,0.005,0.004,0.000,0.000
00319,8.268,0.009,-2.366,0.838,0.152,0.005,0.005,0.000,0.000
00320,8.244,-0.277,-1.935,0.865,0.126,0.004,0.005,0.000,0.000
00321,8.222,-0.036,-1.344,0.864,0.127,0.005,0.004,0.000,0.000
00322,8.231,0.238,-1.412,0.854,0.137,0.004,0.005,0.000,0.000
00323,8.244,0.141,-0.986,0.832,0.159,0.004,0.005,0.000,0.000
00324,8.252,-0.100,-0.819,0.786,0.204,0.004,0.005,0.000,0.000
00325,8.233,-0.162,-0.625,0.730,0.260,0.005,0.005,0.000,0.000
00326,8.213,-0.264,0.117,0.706,0.283,0.006,0.005,0.000,0.000
00327,8.181,-0.456,0.181,0.667,0.323,0.005,0.005,0.000,0.000
00328,8.142,-0.420,0.530,0.700,0.288,0.006,0.005,0.000,0.000
00329,8.096,-0.438,0.668,0.704,0.284,0.007,0.005,0.000,0.000
00330,8.063,-0.284,0.426,0.661,0.328,0.005,0.005,0.000,0.000
00331,8.043,-0.249,0.248,0.603,0.387,0.006,0.005,0.000,0.000
00332,8.011,-0.485,-0.254,0.522,0.469,0.005,0.005,0.000,0.000
00333,7.950,-0.815,-0.578,0.490,0.500,0.005,0.005,0.000,0.000
00334,7.838,-1.328,-0.325,0.435,0.555,0.005,0.005,0.000,0.000
00335,7.684,-1.482,-0.712,0.364,0.627,0.004,0.004,0.000,0.000
00336,7.515,-1.822,-0.767,0.271,0.721,0.004,0.004,0.000,0.000
00337,7.327,-1.921,-1.000,0.242,0.750,0.003,0.004,0.000,0.000
00338,7.129,-1.821,-1.415,0.202,0.790,0.003,0.005,0.000,0.000
00339,6.940,-1.975,-1.825,0.134,0.860,0.002,0.004,0.000,0.000
00340,6.720,-2.171,-2.233,0.135,0.858,0.003,0.004,0.000,0.000
00341,6.486,-2.456,-2.237,0.086,0.909,0.002,0.003,0.000,0.000
00342,6.221,-2.756,-1.991,0.067,0.928,0.001,0.002,0.000,0.000
00343,5.919,-2.688,-1.690,0.083,0.913,0.002,0.003,0.000,0.000
00344,5.648,-2.783,-2.140,0.127,0.868,0.002,0.003,0.000,0.000
00345,5.327,-2.915,-2.322,0.233,0.760,0.003,0.004,0.000,0.000
