img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00024,2.796,-0.798,0.400,0.892,0.071,0.015,0.021,0.000,0.000
00025,2.723,-0.720,0.147,0.879,0.080,0.015,0.025,0.000,0.000
00026,2.644,-0.744,0.254,0.837,0.121,0.015,0.027,0.000,0.000
00027,2.583,-0.566,0.574,0.800,0.156,0.015,0.028,0.000,0.000
00028,2.535,-0.482,0.313,0.792,0.160,0.014,0.034,0.000,0.000
00029,2.484,-0.486,0.207,0.740,0.209,0.015,0.036,0.000,0.000
00030,2.435,-0.530,0.206,0.764,0.175,0.013,0.047,0.000,0.000
00031,2.378,-0.549,0.333,0.763,0.175,0.013,0.049,0.000,0.000
00032,2.326,-0.531,0.165,0.796,0.130,0.010,0.063,0.000,0.000
00033,2.275,-0.562,0.156,0.775,0.152,0.011,0.061,0.000,0.000
00034,2.209,-0.665,0.142,0.781,0.140,0.011,0.067,0.000,0.000
00035,2.139,-0.770,0.120,0.782,0.127,0.012,0.079,0.000,0.000
00036,2.060,-0.837,0.210,0.766,0.126,0.011,0.096,0.000,0.000
00037,1.965,-0.877,0.082,0.769,0.127,0.011,0.093,0.000,0.000
00038,1.884,-0.759,0.041,0.757,0.144,0.010,0.089,0.000,0.000
00039,1.820,-0.605,0.159,0.748,0.157,0.008,0.086,0.000,0.000
00040,1.759,-0.544,0.224,0.731,0.186,0.009,0.074,0.000,0.000
00041,1.705,-0.573,-0.046,0.655,0.269,0.008,0.067,0.000,0.000
00042,1.649,-0.565,0.097,0.528,0.410,0.006,0.056,0.000,0.000
00043,1.588,-0.614,0.125,0.438,0.510,0.006,0.045,0.000,0.000
00044,1.526,-0.677,0.095,0.402,0.552,0.006,0.040,0.000,0.000
00045,1.447,-0.780,0.155,0.434,0.521,0.006,0.039,0.000,0.000
00046,1.366,-0.861,0.079,0.381,0.580,0.005,0.032,0.000,0.000
00047,1.277,-0.935,0.028,0.352,0.614,0.005,0.029,0.000,0.000
00048,1.175,-0.971,0.018,0.296,0.676,0.004,0.023,0.000,0.000
00049,1.086,-0.899,0.085,0.222,0.757,0.003,0.017,0.000,0.000
00050,1.013,-0.655,0.029,0.118,0.870,0.002,0.010,0.000,0.000
00051,0.959,-0.451,-0.001,0.097,0.892,0.001,0.009,0.000,0.000
00052,0.920,-0.461,-0.003,0.118,0.869,0.002,0.012,0.000,0.000
00053,0.877,-0.516,0.027,0.115,0.873,0.002,0.010,0.000,0.000
00054,0.822,-0.568,-0.015,0.113,0.876,0.002,0.009,0.000,0.000
00055,0.767,-0.613,-0.042,0.121,0.868,0.002,0.009,0.000,0.000
00056,0.703,-0.605,-0.013,0.130,0.859,0.002,0.009,0.000,0.000
00057,0.656,-0.393,-0.014,0.128,0.863,0.002,0.007,0.000,0.000
00058,0.636,-0.148,-0.028,0.125,0.867,0.002,0.006,0.000,0.000
00059,0.628,-0.127,-0.048,0.111,0.882,0.002,0.005,0.000,0.000
00060,0.618,-0.146,-0.035,0.085,0.910,0.001,0.003,0.000,0.000
00061,0.604,-0.182,-0.008,0.077,0.918,0.001,0.003,0.000,0.000
00062,0.586,-0.200,-0.051,0.052,0.945,0.001,0.002,0.000,0.000
00063,0.569,-0.199,0.020,0.047,0.950,0.001,0.002,0.000,0.000
00064,0.556,-0.118,0.003,0.039,0.958,0.001,0.002,0.000,0.000
00065,0.546,-0.114,-0.013,0.039,0.959,0.001,0.002,0.000,0.000
00066,0.536,-0.089,-0.004,0.033,0.965,0.001,0.001,0.000,0.000
00067,0.537,0.034,0.060,0.028,0.970,0.001,0.001,0.000,0.000
00068,0.555,0.204,-0.012,0.027,0.972,0.000,0.001,0.000,0.000
00069,0.580,0.233,0.001,0.024,0.975,0.000,0.001,0.000,0.000
00070,0.606,0.211,0.062,0.022,0.976,0.000,0.001,0.000,0.000
00071,0.628,0.166,-0.004,0.023,0.975,0.000,0.001,0.000,0.000
00072,0.645,0.090,-0.040,0.020,0.979,0.000,0.001,0.000,0.000
00073,0.653,0.013,-0.047,0.018,0.981,0.000,0.001,0.000,0.000
00074,0.652,-0.050,-0.058,0.019,0.980,0.000,0.001,0.000,0.000
00075,0.643,-0.088,-0.063,0.019,0.980,0.000,0.001,0.000,0.000
00076,0.627,-0.172,-0.134,0.020,0.978,0.001,0.001,0.000,0.000
00077,0.606,-0.207,-0.171,0.022,0.977,0.001,0.001,0.000,0.000
00078,0.587,-0.148,-0.100,0.019,0.980,0.001,0.001,0.000,0.000
00079,0.569,-0.135,-0.116,0.016,0.983,0.000,0.001,0.000,0.000
00080,0.552,-0.123,-0.082,0.013,0.986,0.000,0.000,0.000,0.000
00081,0.539,-0.062,-0.063,0.013,0.986,0.000,0.001,0.000,0.000
00082,0.538,0.068,-0.112,0.011,0.988,0.000,0.000,0.000,0.000
00083,0.551,0.221,-0.160,0.009,0.990,0.000,0.000,0.000,0.000
00084,0.585,0.343,-0.037,0.009,0.991,0.000,0.000,0.000,0.000
00085,0.622,0.362,-0.152,0.011,0.988,0.000,0.001,0.000,0.000
