img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00026,14.271,-0.064,0.075,0.847,0.102,0.015,0.036,0.000,0.000
00027,14.268,-0.135,0.353,0.837,0.115,0.017,0.031,0.000,0.000
00028,14.260,-0.092,0.454,0.851,0.106,0.023,0.019,0.000,0.000
00029,14.238,-0.236,0.445,0.834,0.118,0.031,0.017,0.000,0.000
00030,14.210,-0.282,0.751,0.787,0.163,0.033,0.017,0.000,0.000
00031,14.188,-0.334,1.035,0.738,0.211,0.037,0.014,0.000,0.000
00032,14.165,-0.242,1.242,0.735,0.209,0.043,0.013,0.000,0.000
00033,14.142,-0.171,1.393,0.729,0.215,0.045,0.011,0.000,0.000
00034,14.115,-0.209,1.460,0.825,0.123,0.039,0.012,0.000,0.000
00035,14.086,-0.374,1.734,0.869,0.075,0.037,0.019,0.000,0.000
00036,14.057,-0.255,1.610,0.823,0.113,0.040,0.023,0.000,0.000
00037,14.037,-0.163,1.674,0.799,0.137,0.044,0.020,0.000,0.000
00038,14.019,-0.210,1.877,0.845,0.088,0.051,0.015,0.000,0.000
00039,13.999,-0.208,2.109,0.804,0.137,0.046,0.012,0.000,0.000
00040,13.978,-0.189,2.209,0.739,0.202,0.046,0.013,0.000,0.000
00041,13.960,-0.200,2.221,0.600,0.346,0.041,0.013,0.000,0.000
00042,13.942,-0.062,2.168,0.684,0.277,0.026,0.012,0.000,0.000
00043,13.936,0.016,2.478,0.766,0.198,0.024,0.012,0.000,0.000
00044,13.936,0.086,2.595,0.832,0.134,0.023,0.011,0.000,0.000
00045,13.936,0.030,2.707,0.864,0.102,0.023,0.011,0.000,0.000
00046,13.940,-0.010,2.763,0.888,0.080,0.020,0.011,0.000,0.000
00047,13.942,0.002,2.820,0.927,0.045,0.018,0.010,0.000,0.000
00048,13.942,-0.047,2.886,0.942,0.034,0.017,0.008,0.000,0.000
00049,13.948,0.077,2.957,0.950,0.028,0.015,0.007,0.000,0.000
00050,13.961,0.157,2.902,0.946,0.032,0.018,0.005,0.000,0.000
00051,13.973,0.122,2.579,0.940,0.040,0.016,0.004,0.000,0.000
00052,13.984,0.133,2.195,0.931,0.051,0.013,0.005,0.000,0.000
00053,13.995,0.113,1.972,0.898,0.081,0.013,0.007,0.000,0.000
00054,14.012,0.154,1.949,0.855,0.123,0.015,0.007,0.000,0.000
00055,14.034,0.198,2.006,0.875,0.103,0.016,0.006,0.000,0.000
00056,14.055,0.165,1.989,0.849,0.126,0.021,0.004,0.000,0.000
00057,14.072,0.286,1.953,0.904,0.075,0.017,0.004,0.000,0.000
00058,14.097,0.300,1.951,0.898,0.079,0.019,0.004,0.000,0.000
00059,14.132,0.337,1.902,0.870,0.107,0.019,0.005,0.000,0.000
00060,14.159,0.210,1.812,0.878,0.100,0.014,0.007,0.000,0.000
00061,14.190,0.294,1.644,0.871,0.105,0.014,0.009,0.000,0.000
00062,14.222,0.347,1.303,0.820,0.149,0.023,0.009,0.000,0.000
00063,14.256,0.496,1.147,0.805,0.162,0.027,0.007,0.000,0.000
00064,14.296,0.394,1.025,0.735,0.223,0.034,0.008,0.000,0.000
00065,14.332,0.390,1.024,0.763,0.201,0.027,0.009,0.000,0.000
00066,14.370,0.401,1.082,0.749,0.218,0.024,0.009,0.000,0.000
00067,14.407,0.290,1.194,0.825,0.147,0.020,0.008,0.000,0.000
00068,14.439,0.349,1.270,0.848,0.120,0.022,0.010,0.000,0.000
00069,14.474,0.328,1.208,0.875,0.098,0.018,0.008,0.000,0.000
00070,14.511,0.331,1.232,0.897,0.078,0.017,0.008,0.000,0.000
00071,14.548,0.326,1.050,0.928,0.048,0.016,0.007,0.000,0.000
00072,14.581,0.148,0.955,0.939,0.041,0.015,0.006,0.000,0.000
00073,14.602,0.197,1.340,0.915,0.065,0.014,0.007,0.000,0.000
00074,14.618,0.139,1.289,0.902,0.079,0.012,0.006,0.000,0.000
00075,14.626,0.030,1.285,0.911,0.071,0.011,0.006,0.000,0.000
00076,14.621,-0.017,1.342,0.940,0.041,0.011,0.008,0.000,0.000
00077,14.618,0.025,1.415,0.941,0.041,0.010,0.007,0.000,0.000
00078,14.617,0.042,1.318,0.947,0.036,0.009,0.007,0.000,0.000
00079,14.609,-0.156,1.189,0.964,0.020,0.009,0.006,0.000,0.000
00080,14.596,-0.089,1.010,0.962,0.021,0.011,0.005,0.000,0.000
00081,14.589,-0.078,0.789,0.963,0.022,0.009,0.006,0.000,0.000
00082,14.577,-0.121,0.771,0.960,0.025,0.010,0.005,0.000,0.000
00083,14.563,-0.158,0.595,0.954,0.030,0.010,0.006,0.000,0.000
00084,14.557,-0.012,0.720,0.960,0.025,0.007,0.007,0.000,0.000
00085,14.556,0.000,0.761,0.946,0.037,0.007,0.010,0.000,0.000
00086,14.562,0.088,0.853,0.927,0.052,0.006,0.014,0.000,0.000
00087,14.571,0.086,0.881,0.919,0.054,0.005,0.022,0.000,0.000
00088,14.583,0.156,0.815,0.895,0.078,0.006,0.021,0.000,0.000
00089,14.602,0.160,0.924,0.856,0.119,0.008,0.017,0.000,0.000
00090,14.621,0.111,1.032,0.821,0.152,0.009,0.018,0.000,0.000
00091,14.635,0.097,1.113,0.767,0.192,0.011,0.029,0.000,0.000
00092,14.656,0.180,1.113,0.841,0.122,0.013,0.024,0.000,0.000
00093,14.685,0.282,1.030,0.796,0.159,0.016,0.029,0.000,0.000
00094,14.708,0.223,1.139,0.719,0.222,0.016,0.043,0.000,0.000
00095,14.727,0.175,1.040,0.671,0.262,0.022,0.045,0.000,0.000
00096,14.759,0.332,1.006,0.642,0.254,0.026,0.078,0.000,0.000
00097,14.803,0.273,0.826,0.538,0.365,0.024,0.072,0.000,0.000
00098,14.828,0.471,0.639,0.423,0.484,0.021,0.073,0.000,0.000
00099,14.843,0.208,0.640,0.463,0.441,0.034,0.061,0.000,0.000
00100,14.877,0.415,0.598,0.574,0.319,0.047,0.059,0.000,0.000
00101,14.915,0.392,0.424,0.628,0.265,0.048,0.058,0.000,0.000
00102,14.950,0.375,0.242,0.607,0.302,0.039,0.051,0.000,0.000
00103,14.984,0.348,0.120,0.639,0.270,0.039,0.050,0.000,0.000
00104,15.013,0.294,0.060,0.693,0.208,0.044,0.055,0.000,0.000
00105,15.039,0.309,0.035,0.465,0.446,0.033,0.055,0.000,0.000
00106,15.072,0.314,-0.068,0.274,0.662,0.017,0.046,0.000,0.000
00107,15.104,0.294,-0.106,0.219,0.730,0.014,0.036,0.000,0.000
00108,15.124,0.177,-0.166,0.277,0.665,0.016,0.042,0.000,0.000
00109,15.134,0.013,-0.125,0.358,0.572,0.022,0.047,0.000,0.000
00110,15.135,-0.007,-0.129,0.357,0.569,0.023,0.050,0.000,0.000
00111,15.124,-0.092,-0.112,0.228,0.720,0.018,0.034,0.000,0.000
00112,15.110,-0.138,-0.214,0.279,0.664,0.020,0.036,0.000,0.000
00113,15.091,-0.244,-0.176,0.378,0.550,0.033,0.040,0.000,0.000
00114,15.074,-0.157,-0.249,0.289,0.654,0.030,0.026,0.000,0.000
00115,15.051,-0.191,-0.213,0.337,0.603,0.029,0.031,0.000,0.000
00116,15.029,-0.279,-0.296,0.373,0.569,0.033,0.024,0.000,0.000
00117,14.999,-0.292,-0.339,0.614,0.294,0.064,0.027,0.000,0.000
00118,14.968,-0.276,-0.434,0.574,0.343,0.052,0.031,0.000,0.000
00119,14.938,-0.302,-0.402,0.638,0.288,0.042,0.031,0.000,0.000
00120,14.910,-0.271,-0.408,0.721,0.199,0.044,0.035,0.000,0.000
00121,14.876,-0.261,-0.456,0.790,0.137,0.031,0.041,0.000,0.000
00122,14.847,-0.301,-0.453,0.860,0.070,0.028,0.042,0.000,0.000
00123,14.815,-0.319,-0.496,0.892,0.053,0.018,0.037,0.000,0.000
00124,14.783,-0.372,-0.457,0.903,0.042,0.015,0.040,0.000,0.000
00125,14.751,-0.331,-0.308,0.889,0.053,0.014,0.044,0.000,0.000
00126,14.714,-0.362,-0.340,0.899,0.048,0.014,0.039,0.000,0.000
00127,14.678,-0.358,-0.430,0.894,0.053,0.015,0.037,0.000,0.000
00128,14.640,-0.400,-0.422,0.894,0.055,0.016,0.034,0.000,0.000
00129,14.599,-0.383,-0.433,0.868,0.070,0.022,0.040,0.000,0.000
00130,14.558,-0.425,-0.412,0.798,0.128,0.034,0.040,0.000,0.000
00131,14.521,-0.367,-0.396,0.749,0.164,0.044,0.043,0.000,0.000
00132,14.478,-0.363,-0.455,0.652,0.231,0.058,0.058,0.000,0.000
00133,14.438,-0.376,-0.439,0.651,0.222,0.059,0.068,0.000,0.000
00134,14.396,-0.438,-0.493,0.624,0.254,0.045,0.077,0.000,0.000
00135,14.352,-0.404,-0.518,0.623,0.267,0.030,0.080,0.000,0.000
00136,14.313,-0.382,-0.584,0.622,0.259,0.026,0.092,0.000,0.000
00137,14.272,-0.365,-0.502,0.641,0.233,0.028,0.097,0.000,0.000
00138,14.230,-0.384,-0.482,0.575,0.289,0.023,0.113,0.000,0.000
00139,14.188,-0.431,-0.404,0.615,0.263,0.026,0.095,0.000,0.000
00140,14.143,-0.367,-0.271,0.566,0.325,0.019,0.090,0.000,0.000
00141,14.105,-0.353,-0.170,0.578,0.317,0.017,0.088,0.000,0.000
00142,14.060,-0.367,-0.005,0.636,0.281,0.017,0.067,0.000,0.000
00143,14.018,-0.342,0.199,0.762,0.169,0.017,0.052,0.000,0.000
00144,13.981,-0.342,0.304,0.845,0.097,0.019,0.038,0.000,0.000
00145,13.941,-0.383,0.320,0.828,0.117,0.020,0.035,0.000,0.000
00146,13.896,-0.441,0.407,0.851,0.092,0.020,0.037,0.000,0.000
00147,13.854,-0.434,0.391,0.885,0.061,0.019,0.035,0.000,0.000
00148,13.809,-0.416,0.340,0.901,0.050,0.017,0.032,0.000,0.000
00149,13.769,-0.403,0.334,0.907,0.044,0.015,0.034,0.000,0.000
00150,13.723,-0.445,0.452,0.913,0.039,0.017,0.030,0.000,0.000
00151,13.692,-0.223,0.442,0.921,0.029,0.019,0.031,0.000,0.000
00152,13.665,-0.218,0.271,0.885,0.052,0.022,0.041,0.000,0.000
00153,13.617,-0.558,0.407,0.845,0.067,0.019,0.068,0.000,0.000
00154,13.567,-0.400,0.400,0.772,0.072,0.023,0.133,0.000,0.000
00155,13.520,-0.356,0.412,0.736,0.066,0.022,0.175,0.000,0.000
00156,13.482,-0.275,0.382,0.667,0.079,0.022,0.231,0.000,0.000
00157,13.448,-0.360,0.260,0.590,0.144,0.020,0.246,0.000,0.000
00158,13.411,-0.404,0.137,0.587,0.168,0.018,0.227,0.000,0.000
00159,13.364,-0.478,0.083,0.508,0.242,0.017,0.232,0.000,0.000
00160,13.304,-0.539,0.058,0.563,0.251,0.018,0.167,0.000,0.000
00161,13.241,-0.698,0.167,0.644,0.218,0.021,0.117,0.000,0.000
00162,13.174,-0.673,0.079,0.696,0.193,0.020,0.091,0.000,0.000
00163,13.080,-1.006,0.069,0.703,0.189,0.020,0.088,0.000,0.000
00164,12.982,-0.915,0.080,0.769,0.150,0.022,0.059,0.000,0.000
00165,12.880,-0.973,0.075,0.745,0.185,0.024,0.046,0.000,0.000
00166,12.771,-1.007,-0.097,0.691,0.232,0.021,0.056,0.000,0.000
00167,12.678,-0.890,0.035,0.721,0.194,0.020,0.065,0.000,0.000
00168,12.591,-0.885,0.078,0.674,0.245,0.015,0.066,0.000,0.000
00169,12.495,-0.908,0.209,0.738,0.180,0.016,0.067,0.000,0.000
00170,12.404,-0.893,0.486,0.768,0.128,0.015,0.089,0.000,0.000
00171,12.299,-0.946,0.614,0.783,0.115,0.012,0.090,0.000,0.000
00172,12.200,-0.990,0.741,0.780,0.119,0.013,0.088,0.000,0.000
00173,12.092,-1.053,0.769,0.842,0.081,0.015,0.062,0.000,0.000
00174,11.972,-1.113,0.754,0.858,0.077,0.017,0.047,0.000,0.000
00175,11.866,-0.957,0.779,0.862,0.079,0.015,0.044,0.000,0.000
00176,11.766,-0.960,0.889,0.860,0.081,0.018,0.041,0.000,0.000
00177,11.670,-0.898,0.951,0.886,0.057,0.021,0.035,0.000,0.000
00178,11.569,-1.006,0.968,0.904,0.042,0.027,0.027,0.000,0.000
00179,11.464,-1.189,1.063,0.881,0.063,0.027,0.029,0.000,0.000
00180,11.327,-1.230,1.179,0.889,0.058,0.029,0.024,0.000,0.000
00181,11.199,-1.313,1.392,0.866,0.072,0.030,0.031,0.000,0.000
00182,11.038,-1.481,1.312,0.849,0.087,0.033,0.030,0.000,0.000
00183,10.881,-1.622,1.421,0.752,0.176,0.043,0.029,0.000,0.000
00184,10.718,-1.660,1.347,0.770,0.161,0.034,0.034,0.000,0.000
00185,10.546,-1.757,1.388,0.688,0.238,0.023,0.050,0.000,0.000
00186,10.345,-1.898,1.361,0.635,0.276,0.019,0.070,0.000,0.000
00187,10.151,-2.020,1.398,0.504,0.411,0.018,0.067,0.000,0.000
00188,9.919,-2.180,1.446,0.505,0.388,0.015,0.091,0.000,0.000
00189,9.698,-2.299,1.416,0.504,0.396,0.021,0.080,0.000,0.000
00190,9.464,-2.385,1.358,0.647,0.226,0.032,0.095,0.000,0.000
00191,9.195,-2.482,1.226,0.664,0.182,0.031,0.123,0.000,0.000
00192,8.947,-2.474,1.174,0.734,0.142,0.029,0.095,0.000,0.000
00193,8.702,-2.448,0.959,0.745,0.126,0.025,0.104,0.000,0.000
00194,8.437,-2.424,0.763,0.678,0.207,0.021,0.093,0.000,0.000
00195,8.196,-2.399,0.631,0.654,0.232,0.023,0.090,0.000,0.000
00196,7.933,-2.377,0.528,0.700,0.211,0.028,0.061,0.000,0.000
00197,7.694,-2.369,0.268,0.726,0.195,0.032,0.047,0.000,0.000
00198,7.463,-2.277,-0.073,0.746,0.182,0.034,0.037,0.000,0.000
00199,7.213,-2.293,-0.520,0.771,0.160,0.028,0.041,0.000,0.000
00200,6.992,-2.158,-0.988,0.766,0.155,0.025,0.054,0.000,0.000
00201,6.786,-1.997,-1.485,0.732,0.165,0.018,0.085,0.000,0.000
00202,6.564,-2.082,-1.416,0.627,0.243,0.015,0.115,0.000,0.000
00203,6.355,-2.085,-1.554,0.573,0.278,0.013,0.137,0.000,0.000
00204,6.145,-2.072,-1.688,0.520,0.334,0.014,0.132,0.000,0.000
00205,5.910,-2.153,-1.432,0.513,0.367,0.016,0.103,0.000,0.000
00206,5.699,-2.027,-1.383,0.523,0.373,0.017,0.086,0.000,0.000
00207,5.503,-1.860,-1.357,0.540,0.378,0.020,0.062,0.000,0.000
00208,5.315,-1.572,-1.381,0.604,0.325,0.015,0.056,0.000,0.000
00209,5.166,-1.362,-1.407,0.629,0.305,0.018,0.047,0.000,0.000
00210,5.066,-0.685,-1.806,0.618,0.313,0.019,0.049,0.000,0.000
00211,5.015,-0.312,-1.727,0.711,0.232,0.022,0.035,0.000,0.000
00212,4.987,-0.230,-1.528,0.771,0.172,0.025,0.032,0.000,0.000
00213,4.966,-0.247,-1.770,0.729,0.205,0.028,0.038,0.000,0.000
00214,4.953,0.071,-1.673,0.722,0.199,0.029,0.050,0.000,0.000
00215,4.909,-0.721,-1.496,0.631,0.245,0.036,0.087,0.000,0.000
00216,4.809,-0.719,-1.100,0.512,0.348,0.034,0.106,0.000,0.000
00217,4.727,-0.792,-0.908,0.417,0.427,0.034,0.122,0.000,0.000
00218,4.681,-0.288,-1.179,0.352,0.440,0.036,0.172,0.000,0.000
00219,4.668,0.116,-1.244,0.406,0.400,0.064,0.129,0.000,0.000
00220,4.668,0.032,-1.078,0.425,0.407,0.067,0.101,0.000,0.000
00221,4.646,-0.294,-1.341,0.350,0.500,0.060,0.089,0.000,0.000
00222,4.611,-0.372,-1.017,0.337,0.502,0.059,0.101,0.000,0.000
00223,4.563,-0.483,-0.791,0.330,0.499,0.072,0.099,0.000,0.000
00224,4.493,-0.703,-1.412,0.336,0.470,0.059,0.134,0.000,0.000
00225,4.422,-0.597,-0.986,0.302,0.501,0.049,0.147,0.000,0.000
00226,4.380,-0.354,-1.057,0.208,0.645,0.042,0.105,0.000,0.000
00227,4.359,-0.132,-0.896,0.172,0.690,0.029,0.109,0.000,0.000
00228,4.353,-0.109,-0.766,0.171,0.657,0.026,0.145,0.000,0.000
00229,4.349,0.009,-0.968,0.188,0.616,0.022,0.174,0.000,0.000
00230,4.362,0.065,-1.281,0.175,0.613,0.020,0.192,0.000,0.000
00231,4.365,-0.051,-0.771,0.182,0.587,0.018,0.214,0.000,0.000
00232,4.365,0.016,-0.841,0.214,0.526,0.016,0.243,0.000,0.000
00233,4.343,-0.771,-1.132,0.180,0.512,0.014,0.294,0.000,0.000
00234,4.261,-0.939,-0.861,0.188,0.498,0.012,0.301,0.000,0.000
00235,4.186,-0.521,-0.582,0.207,0.436,0.011,0.346,0.000,0.000
00236,4.156,-0.231,-0.866,0.267,0.354,0.010,0.368,0.000,0.000
00237,4.154,0.030,-0.843,0.314,0.330,0.009,0.347,0.000,0.000
00238,4.171,0.128,-0.902,0.395,0.264,0.009,0.332,0.000,0.000
00239,4.170,-0.255,-0.178,0.453,0.264,0.009,0.274,0.000,0.000
00240,4.164,-0.121,-0.144,0.487,0.292,0.009,0.212,0.000,0.000
00241,4.170,0.085,-1.040,0.550,0.289,0.012,0.150,0.000,0.000
00242,4.163,0.076,-1.234,0.633,0.207,0.013,0.147,0.000,0.000
00243,4.215,0.808,-0.764,0.693,0.145,0.014,0.148,0.000,0.000
00244,4.346,1.405,-1.030,0.763,0.109,0.020,0.108,0.000,0.000
00245,4.516,1.861,-0.954,0.761,0.118,0.020,0.101,0.000,0.000
00246,4.721,2.179,-0.936,0.775,0.125,0.022,0.078,0.000,0.000
00247,4.966,2.213,-1.094,0.797,0.124,0.024,0.055,0.000,0.000
00248,5.188,2.189,-1.139,0.831,0.095,0.029,0.044,0.000,0.000
00249,5.405,2.114,-1.093,0.860,0.068,0.034,0.039,0.000,0.000
00250,5.627,1.889,-1.138,0.880,0.048,0.035,0.038,0.000,0.000
00251,5.797,1.556,-1.015,0.866,0.063,0.026,0.045,0.000,0.000
00252,5.954,1.312,-1.020,0.881,0.056,0.029,0.033,0.000,0.000
00253,6.075,1.130,-0.724,0.884,0.052,0.035,0.029,0.000,0.000
00254,6.175,0.877,-0.782,0.876,0.062,0.041,0.020,0.000,0.000
00255,6.260,0.714,-0.617,0.865,0.076,0.039,0.020,0.000,0.000
00256,6.324,0.607,-0.468,0.869,0.079,0.034,0.018,0.000,0.000
00257,6.389,0.677,-0.530,0.880,0.072,0.029,0.018,0.000,0.000
00258,6.471,0.801,-0.292,0.864,0.092,0.027,0.017,0.000,0.000
00259,6.553,0.835,-0.230,0.863,0.097,0.022,0.018,0.000,0.000
00260,6.639,0.868,0.009,0.885,0.077,0.021,0.017,0.000,0.000
00261,6.736,0.857,0.373,0.871,0.080,0.027,0.021,0.000,0.000
00262,6.819,0.804,0.590,0.811,0.132,0.031,0.026,0.000,0.000
00263,6.906,0.780,0.599,0.768,0.170,0.033,0.029,0.000,0.000
00264,6.983,0.770,0.797,0.764,0.184,0.029,0.023,0.000,0.000
00265,7.059,0.733,0.856,0.845,0.112,0.024,0.019,0.000,0.000
00266,7.142,0.764,0.992,0.899,0.061,0.023,0.017,0.000,0.000
00267,7.216,0.733,1.208,0.900,0.057,0.021,0.021,0.000,0.000
00268,7.288,0.704,1.341,0.906,0.056,0.017,0.020,0.000,0.000
00269,7.371,0.753,1.571,0.915,0.049,0.019,0.017,0.000,0.000
00270,7.448,0.744,1.477,0.909,0.055,0.019,0.018,0.000,0.000
00271,7.527,0.787,1.448,0.911,0.054,0.019,0.016,0.000,0.000
00272,7.613,0.793,1.609,0.891,0.072,0.019,0.018,0.000,0.000
00273,7.695,0.807,1.468,0.900,0.063,0.018,0.020,0.000,0.000
00274,7.785,0.784,1.503,0.900,0.062,0.020,0.017,0.000,0.000
00275,7.867,0.835,1.455,0.890,0.074,0.019,0.017,0.000,0.000
00276,7.946,0.745,1.442,0.868,0.088,0.020,0.024,0.000,0.000
00277,8.030,0.752,1.421,0.857,0.094,0.023,0.026,0.000,0.000
00278,8.106,0.772,1.309,0.870,0.086,0.022,0.022,0.000,0.000
00279,8.185,0.842,1.348,0.804,0.132,0.033,0.030,0.000,0.000
00280,8.276,0.809,1.159,0.821,0.128,0.028,0.022,0.000,0.000
00281,8.357,0.792,1.139,0.841,0.108,0.030,0.021,0.000,0.000
00282,8.430,0.687,1.189,0.764,0.182,0.030,0.023,0.000,0.000
00283,8.503,0.623,1.309,0.717,0.230,0.030,0.022,0.000,0.000
00284,8.561,0.551,1.375,0.774,0.178,0.024,0.024,0.000,0.000
00285,8.613,0.506,1.329,0.845,0.110,0.022,0.023,0.000,0.000
00286,8.671,0.544,1.325,0.820,0.127,0.025,0.027,0.000,0.000
00287,8.721,0.427,1.151,0.723,0.196,0.049,0.032,0.000,0.000
00288,8.761,0.372,1.269,0.715,0.203,0.040,0.041,0.000,0.000
00289,8.793,0.333,1.158,0.634,0.271,0.044,0.050,0.000,0.000
00290,8.821,0.280,0.861,0.560,0.346,0.037,0.055,0.000,0.000
00291,8.849,0.214,0.672,0.500,0.391,0.046,0.061,0.000,0.000
00292,8.866,0.187,0.790,0.563,0.318,0.043,0.076,0.000,0.000
00293,8.883,0.171,0.741,0.635,0.263,0.025,0.077,0.000,0.000
00294,8.900,0.177,0.822,0.764,0.118,0.018,0.099,0.000,0.000
00295,8.912,0.069,0.709,0.813,0.070,0.012,0.106,0.000,0.000
00296,8.913,-0.020,0.603,0.840,0.085,0.011,0.064,0.000,0.000
00297,8.905,-0.085,0.223,0.848,0.085,0.011,0.057,0.000,0.000
00298,8.893,-0.092,0.096,0.839,0.107,0.011,0.043,0.000,0.000
00299,8.877,-0.174,0.090,0.803,0.142,0.008,0.047,0.000,0.000
00300,8.859,-0.198,0.008,0.775,0.167,0.007,0.051,0.000,0.000
00301,8.839,-0.210,0.078,0.769,0.156,0.006,0.069,0.000,0.000
00302,8.816,-0.339,-0.128,0.736,0.200,0.007,0.057,0.000,0.000
00303,8.794,-0.188,-0.289,0.671,0.279,0.009,0.042,0.000,0.000
00304,8.770,-0.232,-0.208,0.765,0.171,0.010,0.054,0.000,0.000
00305,8.744,-0.199,-0.219,0.810,0.136,0.010,0.044,0.000,0.000
00306,8.715,-0.288,-0.292,0.772,0.173,0.013,0.042,0.000,0.000
00307,8.687,-0.300,-0.211,0.815,0.131,0.011,0.042,0.000,0.000
00308,8.653,-0.279,-0.217,0.811,0.127,0.014,0.048,0.000,0.000
00309,8.623,-0.296,-0.124,0.803,0.131,0.014,0.052,0.000,0.000
00310,8.590,-0.315,-0.191,0.820,0.117,0.017,0.047,0.000,0.000
00311,8.552,-0.326,-0.191,0.808,0.103,0.017,0.072,0.000,0.000
00312,8.517,-0.332,-0.145,0.834,0.080,0.020,0.066,0.000,0.000
00313,8.479,-0.364,-0.128,0.834,0.073,0.026,0.067,0.000,0.000
00314,8.439,-0.357,-0.161,0.806,0.079,0.022,0.093,0.000,0.000
00315,8.405,-0.350,-0.184,0.737,0.120,0.019,0.124,0.000,0.000
00316,8.365,-0.366,-0.134,0.750,0.115,0.023,0.112,0.000,0.000
00317,8.327,-0.361,-0.205,0.729,0.136,0.025,0.110,0.000,0.000
00318,8.283,-0.458,-0.104,0.630,0.214,0.020,0.136,0.000,0.000
00319,8.239,-0.544,-0.164,0.517,0.299,0.018,0.165,0.000,0.000
00320,8.193,-0.463,-0.133,0.427,0.386,0.019,0.168,0.000,0.000
00321,8.157,-0.374,-0.135,0.293,0.569,0.017,0.120,0.000,0.000
00322,8.117,-0.358,0.138,0.271,0.587,0.024,0.117,0.000,0.000
00323,8.079,-0.431,0.393,0.301,0.525,0.044,0.129,0.000,0.000
00324,8.034,-0.458,0.461,0.234,0.639,0.039,0.088,0.000,0.000
00325,7.984,-0.500,0.417,0.204,0.705,0.035,0.055,0.000,0.000
00326,7.936,-0.492,0.452,0.189,0.738,0.038,0.035,0.000,0.000
00327,7.872,-0.655,0.410,0.189,0.743,0.040,0.028,0.000,0.000
00328,7.802,-0.793,0.359,0.204,0.738,0.036,0.022,0.000,0.000
00329,7.703,-1.171,0.300,0.224,0.720,0.033,0.023,0.000,0.000
00330,7.553,-1.470,0.337,0.267,0.686,0.030,0.017,0.000,0.000
00331,7.399,-1.594,0.194,0.315,0.639,0.025,0.020,0.000,0.000
00332,7.234,-1.685,0.307,0.373,0.581,0.036,0.010,0.000,0.000
00333,7.041,-1.795,0.258,0.344,0.601,0.052,0.004,0.000,0.000
00334,6.856,-1.942,-0.253,0.361,0.576,0.059,0.003,0.000,0.000
00335,6.657,-2.026,-0.893,0.312,0.629,0.055,0.004,0.000,0.000
00336,6.428,-2.154,-1.464,0.328,0.619,0.047,0.006,0.000,0.000
00337,6.204,-2.285,-1.647,0.378,0.571,0.042,0.008,0.000,0.000
00338,5.978,-2.239,-1.795,0.420,0.527,0.037,0.016,0.000,0.000
00339,5.735,-2.181,-2.250,0.399,0.550,0.033,0.018,0.000,0.000
00340,5.514,-2.211,-2.502,0.389,0.553,0.036,0.021,0.000,0.000
00341,5.267,-2.226,-2.741,0.479,0.449,0.043,0.028,0.000,0.000
00342,5.047,-2.080,-2.800,0.382,0.556,0.034,0.027,0.000,0.000
00343,4.844,-1.937,-2.718,0.284,0.669,0.025,0.023,0.000,0.000
00344,4.636,-1.818,-2.513,0.233,0.725,0.023,0.019,0.000,0.000
00345,4.464,-1.600,-2.384,0.153,0.810,0.012,0.024,0.000,0.000
00346,4.317,-1.303,-2.307,0.139,0.819,0.012,0.030,0.000,0.000
