img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00074,8.998,0.368,-20.335,0.236,0.389,0.070,0.303,0.001,0.001
00075,9.029,0.426,-20.334,0.195,0.414,0.046,0.344,0.001,0.000
00076,9.066,0.488,-20.685,0.128,0.359,0.022,0.490,0.001,0.000
00077,9.115,0.612,-20.866,0.079,0.390,0.016,0.513,0.001,0.000
00078,9.161,0.515,-21.004,0.054,0.335,0.010,0.600,0.000,0.000
00079,9.211,0.531,-20.899,0.041,0.247,0.011,0.700,0.000,0.000
00080,9.246,0.373,-20.855,0.051,0.189,0.016,0.744,0.000,0.000
00081,9.283,0.496,-20.479,0.074,0.190,0.019,0.716,0.000,0.000
00082,9.326,0.318,-20.055,0.137,0.328,0.023,0.511,0.000,0.000
00083,9.351,0.201,-19.552,0.166,0.523,0.019,0.291,0.000,0.000
00084,9.378,0.339,-18.893,0.169,0.583,0.012,0.236,0.000,0.000
00085,9.407,0.387,-18.176,0.258,0.355,0.015,0.372,0.000,0.000
00086,9.436,0.330,-16.521,0.301,0.266,0.019,0.413,0.000,0.000
00087,9.482,0.476,-14.409,0.255,0.290,0.025,0.430,0.000,0.000
00088,9.516,0.284,-12.663,0.217,0.346,0.027,0.409,0.000,0.000
00089,9.541,0.303,-10.848,0.208,0.423,0.030,0.337,0.000,0.000
00090,9.560,0.216,-9.293,0.219,0.407,0.034,0.340,0.000,0.000
00091,9.583,0.404,-8.330,0.186,0.424,0.031,0.358,0.000,0.000
00092,9.609,0.229,-6.936,0.157,0.516,0.032,0.294,0.000,0.000
00093,9.633,0.113,-5.220,0.187,0.311,0.027,0.475,0.000,0.000
00094,9.652,0.138,-3.530,0.308,0.143,0.038,0.510,0.000,0.000
00095,9.670,0.242,-2.271,0.351,0.218,0.037,0.394,0.000,0.000
00096,9.696,0.181,-1.646,0.439,0.216,0.041,0.304,0.000,0.000
00097,9.716,0.141,-1.532,0.517,0.250,0.035,0.198,0.000,0.000
00098,9.734,0.187,-1.394,0.642,0.189,0.028,0.142,0.000,0.000
00099,9.751,0.254,-1.130,0.659,0.210,0.030,0.099,0.000,0.000
00100,9.783,0.338,-1.233,0.655,0.220,0.029,0.096,0.000,0.000
00101,9.817,0.287,-1.145,0.636,0.244,0.036,0.083,0.000,0.000
00102,9.845,0.370,-1.265,0.659,0.200,0.033,0.108,0.000,0.000
00103,9.873,0.255,-1.140,0.619,0.247,0.041,0.093,0.000,0.000
00104,9.911,0.363,-1.370,0.672,0.217,0.041,0.070,0.000,0.000
00105,9.948,0.351,-1.355,0.805,0.094,0.027,0.073,0.000,0.000
00106,9.986,0.355,-1.296,0.855,0.055,0.020,0.069,0.000,0.000
00107,10.022,0.336,-1.106,0.840,0.054,0.014,0.091,0.000,0.000
00108,10.064,0.457,-1.252,0.840,0.064,0.016,0.079,0.000,0.000
00109,10.112,0.421,-1.424,0.799,0.099,0.016,0.085,0.000,0.000
00110,10.156,0.427,-1.545,0.714,0.148,0.011,0.126,0.000,0.000
00111,10.191,0.293,-1.362,0.732,0.150,0.013,0.104,0.000,0.000
00112,10.230,0.341,-1.051,0.694,0.210,0.016,0.079,0.000,0.000
00113,10.263,0.352,-0.794,0.688,0.206,0.015,0.090,0.000,0.000
00114,10.298,0.348,-0.436,0.776,0.129,0.015,0.080,0.000,0.000
00115,10.335,0.370,-0.190,0.823,0.103,0.013,0.061,0.000,0.000
00116,10.373,0.299,0.225,0.848,0.086,0.013,0.053,0.000,0.000
00117,10.406,0.282,0.092,0.820,0.121,0.012,0.048,0.000,0.000
00118,10.439,0.327,0.131,0.756,0.179,0.012,0.053,0.000,0.000
00119,10.474,0.316,0.038,0.703,0.244,0.020,0.033,0.000,0.000
00120,10.515,0.407,-0.105,0.618,0.332,0.019,0.031,0.000,0.000
00121,10.569,0.582,-0.163,0.683,0.265,0.018,0.034,0.000,0.000
00122,10.624,0.557,-0.334,0.690,0.224,0.017,0.069,0.000,0.000
00123,10.671,0.398,-0.155,0.637,0.288,0.025,0.050,0.000,0.000
00124,10.704,0.354,0.118,0.723,0.212,0.019,0.046,0.000,0.000
00125,10.745,0.396,0.427,0.819,0.127,0.027,0.027,0.000,0.000
00126,10.776,0.185,0.404,0.798,0.141,0.018,0.042,0.000,0.000
00127,10.816,0.396,0.458,0.826,0.106,0.018,0.049,0.000,0.000
00128,10.877,0.352,0.148,0.803,0.111,0.020,0.065,0.000,0.000
00129,10.920,0.184,0.257,0.773,0.138,0.046,0.043,0.000,0.000
00130,10.959,0.329,0.198,0.630,0.246,0.052,0.071,0.000,0.000
00131,11.003,0.440,0.183,0.455,0.354,0.112,0.079,0.000,0.000
00132,11.029,0.108,0.120,0.339,0.303,0.162,0.195,0.000,0.000
00133,11.071,0.535,0.430,0.345,0.204,0.193,0.257,0.001,0.000
00134,11.127,0.414,0.224,0.277,0.271,0.224,0.227,0.001,0.001
00135,11.176,0.506,0.226,0.223,0.311,0.203,0.260,0.001,0.001
00136,11.220,0.334,-0.026,0.249,0.372,0.226,0.152,0.000,0.000
00137,11.247,0.271,0.167,0.313,0.349,0.200,0.137,0.000,0.000
00138,11.292,0.627,0.158,0.311,0.368,0.204,0.117,0.000,0.000
00139,11.347,0.404,0.042,0.513,0.170,0.180,0.136,0.000,0.000
00140,11.387,0.442,0.143,0.532,0.160,0.166,0.142,0.000,0.000
00141,11.419,0.305,0.319,0.518,0.220,0.119,0.143,0.000,0.000
00142,11.458,0.477,0.581,0.413,0.312,0.086,0.188,0.000,0.000
00143,11.499,0.307,0.512,0.434,0.337,0.066,0.162,0.000,0.000
00144,11.541,0.353,0.626,0.435,0.393,0.049,0.122,0.000,0.000
00145,11.581,0.399,0.720,0.483,0.359,0.055,0.103,0.000,0.000
00146,11.628,0.547,0.624,0.467,0.399,0.057,0.077,0.000,0.000
00147,11.674,0.384,0.672,0.372,0.517,0.047,0.064,0.000,0.000
00148,11.719,0.398,0.760,0.392,0.480,0.054,0.073,0.000,0.000
00149,11.759,0.393,1.001,0.248,0.646,0.044,0.062,0.000,0.000
00150,11.811,0.522,0.951,0.225,0.669,0.039,0.067,0.000,0.000
00151,11.858,0.481,0.788,0.227,0.647,0.045,0.080,0.000,0.000
00152,11.906,0.458,0.387,0.195,0.655,0.051,0.097,0.000,0.000
00153,11.952,0.505,0.168,0.206,0.600,0.040,0.155,0.000,0.000
00154,11.999,0.467,-0.004,0.240,0.598,0.028,0.134,0.000,0.000
00155,12.042,0.346,-0.466,0.225,0.623,0.019,0.132,0.000,0.000
00156,12.063,0.181,-0.636,0.243,0.564,0.019,0.175,0.000,0.000
00157,12.078,0.091,-0.649,0.159,0.687,0.013,0.140,0.000,0.000
00158,12.083,0.120,-0.921,0.149,0.699,0.017,0.134,0.000,0.000
00159,12.085,-0.108,-1.215,0.171,0.662,0.022,0.144,0.000,0.000
00160,12.071,-0.207,-1.647,0.206,0.612,0.026,0.156,0.000,0.000
00161,12.030,-0.447,-2.174,0.210,0.632,0.023,0.135,0.000,0.000
00162,11.990,-0.379,-2.874,0.208,0.679,0.027,0.085,0.000,0.000
00163,11.967,-0.119,-3.935,0.159,0.754,0.019,0.068,0.000,0.000
00164,11.948,-0.300,-5.005,0.144,0.793,0.013,0.048,0.000,0.000
00165,11.920,-0.254,-6.037,0.120,0.829,0.010,0.041,0.000,0.000
00166,11.883,-0.271,-6.980,0.084,0.881,0.007,0.028,0.000,0.000
00167,11.851,-0.458,-7.748,0.052,0.928,0.006,0.014,0.000,0.000
00168,11.810,-0.411,-8.168,0.061,0.915,0.008,0.016,0.000,0.000
00169,11.769,-0.565,-8.459,0.074,0.887,0.011,0.028,0.000,0.000
00170,11.727,-0.311,-8.573,0.107,0.805,0.022,0.065,0.000,0.000
00171,11.693,-0.221,-8.684,0.132,0.712,0.030,0.125,0.001,0.001
00172,11.674,-0.125,-9.033,0.200,0.416,0.035,0.348,0.001,0.001
00173,11.657,-0.137,-9.046,0.194,0.370,0.022,0.413,0.001,0.001
00174,11.631,-0.268,-8.878,0.195,0.398,0.016,0.390,0.000,0.000
00175,11.603,-0.268,-8.736,0.189,0.402,0.014,0.395,0.000,0.000
00176,11.577,-0.186,-8.433,0.224,0.451,0.012,0.313,0.000,0.000
00177,11.556,-0.224,-8.187,0.236,0.495,0.012,0.256,0.000,0.000
00178,11.541,-0.174,-8.342,0.244,0.522,0.012,0.222,0.000,0.000
00179,11.526,-0.220,-8.309,0.278,0.498,0.014,0.210,0.001,0.000
00180,11.499,-0.320,-8.520,0.336,0.369,0.025,0.269,0.001,0.001
00181,11.466,-0.304,-8.817,0.207,0.385,0.017,0.390,0.001,0.001
00182,11.455,0.049,-8.834,0.140,0.433,0.012,0.414,0.001,0.001
00183,11.472,0.269,-8.923,0.091,0.449,0.008,0.451,0.001,0.000
00184,11.509,0.501,-8.848,0.086,0.434,0.007,0.472,0.001,0.000
00185,11.556,0.413,-9.069,0.102,0.303,0.008,0.586,0.001,0.000
00186,11.602,0.499,-9.334,0.082,0.334,0.006,0.577,0.000,0.000
00187,11.660,0.549,-9.540,0.067,0.410,0.005,0.517,0.000,0.000
00188,11.708,0.474,-9.925,0.067,0.485,0.004,0.443,0.000,0.000
00189,11.752,0.438,-10.150,0.061,0.517,0.005,0.416,0.001,0.000
00190,11.795,0.400,-10.193,0.052,0.626,0.005,0.316,0.000,0.000
00191,11.832,0.366,-10.244,0.045,0.575,0.004,0.374,0.000,0.000
00192,11.865,0.374,-10.258,0.045,0.644,0.004,0.307,0.000,0.000
00193,11.908,0.446,-10.302,0.041,0.641,0.004,0.312,0.000,0.000
00194,11.951,0.491,-10.287,0.032,0.741,0.003,0.222,0.000,0.000
00195,12.000,0.480,-10.378,0.030,0.791,0.003,0.175,0.000,0.000
00196,12.039,0.403,-10.348,0.025,0.874,0.003,0.097,0.000,0.000
00197,12.077,0.323,-10.369,0.031,0.873,0.006,0.090,0.000,0.000
00198,12.112,0.420,-10.508,0.032,0.889,0.004,0.075,0.000,0.000
00199,12.157,0.507,-10.971,0.033,0.912,0.004,0.051,0.000,0.000
00200,12.206,0.517,-11.562,0.039,0.913,0.003,0.045,0.000,0.000
00201,12.260,0.418,-12.035,0.056,0.881,0.004,0.059,0.000,0.000
00202,12.298,0.453,-12.820,0.073,0.852,0.004,0.071,0.000,0.000
00203,12.343,0.517,-13.556,0.103,0.806,0.006,0.084,0.000,0.000
00204,12.381,0.252,-13.981,0.111,0.781,0.005,0.102,0.000,0.000
00205,12.398,0.151,-13.954,0.124,0.770,0.005,0.100,0.000,0.000
00206,12.405,0.084,-13.893,0.127,0.755,0.005,0.112,0.000,0.000
00207,12.415,0.129,-13.683,0.099,0.804,0.005,0.092,0.000,0.000
00208,12.415,-0.069,-13.471,0.092,0.800,0.004,0.104,0.000,0.000
00209,12.404,-0.071,-13.644,0.071,0.806,0.003,0.120,0.000,0.000
00210,12.397,-0.044,-13.594,0.047,0.834,0.002,0.117,0.000,0.000
00211,12.395,-0.019,-13.328,0.076,0.754,0.004,0.165,0.000,0.000
00212,12.395,0.005,-12.530,0.169,0.561,0.009,0.261,0.000,0.000
00213,12.383,0.126,-11.762,0.254,0.434,0.012,0.299,0.000,0.000
00214,12.382,0.113,-11.005,0.290,0.371,0.014,0.325,0.000,0.000
00215,12.384,0.103,-10.586,0.345,0.288,0.013,0.354,0.000,0.000
00216,12.389,0.098,-10.023,0.406,0.268,0.013,0.312,0.000,0.000
00217,12.394,-0.034,-9.244,0.487,0.242,0.012,0.258,0.000,0.000
00218,12.402,0.120,-8.668,0.510,0.257,0.011,0.222,0.000,0.000
00219,12.414,0.187,-8.390,0.580,0.264,0.015,0.140,0.000,0.000
00220,12.432,0.096,-7.881,0.654,0.237,0.018,0.091,0.000,0.000
00221,12.446,0.051,-7.427,0.710,0.209,0.019,0.062,0.000,0.000
00222,12.454,0.081,-6.676,0.715,0.208,0.016,0.061,0.000,0.000
00223,12.444,-0.154,-5.131,0.824,0.101,0.020,0.055,0.000,0.000
00224,12.441,0.109,-3.865,0.860,0.070,0.026,0.044,0.000,0.000
00225,12.440,-0.041,-3.060,0.866,0.060,0.032,0.042,0.000,0.000
00226,12.448,0.245,-2.844,0.863,0.058,0.043,0.036,0.000,0.000
00227,12.460,0.015,-2.839,0.846,0.076,0.044,0.034,0.000,0.000
00228,12.463,-0.070,-2.841,0.823,0.092,0.058,0.028,0.000,0.000
00229,12.461,-0.010,-2.563,0.793,0.122,0.049,0.036,0.000,0.000
00230,12.456,-0.066,-2.117,0.747,0.158,0.063,0.031,0.000,0.000
00231,12.451,-0.028,-1.380,0.740,0.168,0.061,0.031,0.000,0.000
00232,12.443,-0.110,-0.564,0.711,0.195,0.070,0.025,0.000,0.000
00233,12.434,-0.000,0.062,0.773,0.116,0.070,0.040,0.000,0.000
00234,12.418,-0.139,0.569,0.792,0.107,0.070,0.031,0.000,0.000
00235,12.399,-0.120,0.841,0.794,0.101,0.080,0.025,0.000,0.000
00236,12.375,-0.211,1.071,0.807,0.091,0.078,0.024,0.000,0.000
00237,12.346,-0.292,1.534,0.809,0.079,0.085,0.027,0.000,0.000
00238,12.320,-0.189,2.190,0.814,0.069,0.099,0.017,0.000,0.000
00239,12.290,-0.287,2.686,0.836,0.059,0.083,0.022,0.000,0.000
00240,12.262,-0.255,3.303,0.839,0.062,0.076,0.023,0.000,0.000
00241,12.238,-0.262,3.925,0.844,0.066,0.056,0.033,0.000,0.000
00242,12.221,-0.161,4.303,0.835,0.078,0.041,0.045,0.000,0.000
00243,12.214,0.102,4.942,0.803,0.103,0.043,0.052,0.000,0.000
00244,12.216,-0.038,5.575,0.829,0.076,0.047,0.048,0.000,0.000
00245,12.225,0.118,6.183,0.856,0.058,0.047,0.039,0.000,0.000
00246,12.228,0.037,6.899,0.821,0.090,0.044,0.045,0.000,0.000
00247,12.234,0.128,7.809,0.790,0.120,0.043,0.046,0.000,0.000
00248,12.245,0.052,8.066,0.759,0.161,0.040,0.039,0.000,0.000
00249,12.241,-0.126,8.097,0.685,0.232,0.033,0.049,0.000,0.000
00250,12.220,-0.280,8.304,0.598,0.307,0.024,0.070,0.000,0.000
00251,12.191,-0.345,8.339,0.478,0.405,0.017,0.100,0.000,0.000
00252,12.152,-0.429,8.636,0.512,0.345,0.016,0.126,0.000,0.000
00253,12.096,-0.546,8.799,0.461,0.384,0.014,0.140,0.000,0.000
00254,12.038,-0.552,9.009,0.491,0.308,0.014,0.186,0.000,0.000
00255,11.977,-0.584,9.660,0.584,0.179,0.020,0.216,0.000,0.000
00256,11.916,-0.453,10.681,0.561,0.199,0.021,0.218,0.000,0.000
00257,11.875,-0.286,10.955,0.417,0.288,0.015,0.279,0.000,0.000
00258,11.845,-0.191,11.084,0.307,0.416,0.011,0.265,0.000,0.000
00259,11.826,-0.125,11.308,0.237,0.551,0.012,0.199,0.000,0.000
00260,11.814,-0.143,11.707,0.295,0.468,0.015,0.221,0.000,0.000
00261,11.785,-0.391,12.386,0.330,0.515,0.017,0.137,0.000,0.000
00262,11.724,-0.702,13.189,0.261,0.639,0.020,0.080,0.000,0.000
00263,11.638,-0.837,13.950,0.203,0.750,0.021,0.026,0.000,0.000
00264,11.546,-0.704,14.239,0.114,0.851,0.023,0.012,0.000,0.000
00265,11.478,-0.526,14.297,0.090,0.879,0.023,0.007,0.000,0.000
00266,11.418,-0.421,14.880,0.076,0.900,0.019,0.005,0.000,0.000
00267,11.375,-0.292,15.188,0.046,0.933,0.018,0.002,0.000,0.000
00268,11.344,-0.175,15.201,0.038,0.937,0.022,0.002,0.000,0.000
00269,11.318,-0.151,15.147,0.037,0.924,0.036,0.003,0.000,0.000
00270,11.298,-0.128,15.151,0.029,0.918,0.047,0.005,0.000,0.000
00271,11.275,-0.161,15.498,0.031,0.862,0.099,0.007,0.000,0.000
00272,11.244,-0.185,16.234,0.027,0.755,0.211,0.005,0.000,0.000
00273,11.220,-0.132,16.766,0.050,0.316,0.626,0.007,0.001,0.001
00274,11.202,-0.035,17.373,0.045,0.428,0.520,0.005,0.001,0.001
00275,11.193,0.013,17.424,0.056,0.309,0.627,0.006,0.001,0.001
00276,11.189,0.032,17.580,0.080,0.239,0.673,0.006,0.001,0.001
00277,11.182,0.038,18.238,0.112,0.140,0.740,0.007,0.001,0.000
00278,11.183,0.166,18.792,0.100,0.161,0.734,0.005,0.001,0.001
00279,11.189,0.160,18.929,0.125,0.196,0.672,0.006,0.001,0.001
00280,11.195,0.176,18.884,0.154,0.070,0.770,0.005,0.000,0.000
00281,11.189,0.033,19.076,0.163,0.060,0.771,0.005,0.000,0.000
00282,11.183,0.022,19.356,0.165,0.028,0.801,0.005,0.000,0.000
00283,11.172,-0.058,19.555,0.162,0.040,0.793,0.005,0.000,0.000
00284,11.157,-0.076,19.633,0.161,0.057,0.777,0.005,0.000,0.000
00285,11.132,-0.093,19.711,0.190,0.084,0.720,0.005,0.000,0.000
00286,11.112,-0.059,19.810,0.214,0.150,0.629,0.006,0.000,0.000
00287,11.087,-0.134,19.786,0.246,0.148,0.597,0.008,0.000,0.000
00288,11.068,0.020,19.525,0.233,0.140,0.619,0.008,0.000,0.000
00289,11.069,0.141,19.179,0.196,0.146,0.652,0.005,0.000,0.000
00290,11.075,0.111,18.692,0.196,0.093,0.707,0.004,0.000,0.000
00291,11.082,0.159,18.304,0.171,0.118,0.707,0.004,0.000,0.000
00292,11.095,0.280,18.141,0.194,0.220,0.577,0.008,0.000,0.000
00293,11.120,0.302,17.772,0.193,0.136,0.663,0.008,0.000,0.000
00294,11.138,0.231,17.365,0.149,0.303,0.540,0.007,0.000,0.000
00295,11.158,0.252,16.980,0.228,0.274,0.488,0.010,0.000,0.000
00296,11.181,0.326,16.929,0.193,0.446,0.354,0.007,0.000,0.000
00297,11.207,0.335,16.982,0.156,0.589,0.245,0.009,0.000,0.000
00298,11.236,0.290,17.160,0.189,0.516,0.276,0.018,0.000,0.000
00299,11.257,0.268,17.205,0.133,0.605,0.238,0.023,0.001,0.000
00300,11.279,0.321,17.159,0.129,0.535,0.305,0.029,0.001,0.001
00301,11.309,0.345,16.817,0.115,0.457,0.405,0.021,0.001,0.001
00302,11.339,0.305,16.692,0.115,0.501,0.362,0.020,0.001,0.001
00303,11.359,0.249,16.796,0.117,0.477,0.390,0.015,0.001,0.001
00304,11.377,0.301,17.153,0.121,0.556,0.309,0.013,0.001,0.001
00305,11.400,0.267,17.265,0.134,0.587,0.263,0.014,0.001,0.001
00306,11.430,0.343,17.091,0.136,0.612,0.238,0.014,0.001,0.001
00307,11.457,0.341,16.945,0.137,0.655,0.185,0.022,0.001,0.001
00308,11.483,0.344,16.453,0.119,0.704,0.155,0.019,0.001,0.001
00309,11.516,0.372,15.381,0.112,0.728,0.143,0.015,0.001,0.001
00310,11.552,0.393,14.346,0.100,0.768,0.117,0.014,0.001,0.001
00311,11.589,0.389,13.564,0.098,0.778,0.111,0.012,0.001,0.001
00312,11.626,0.402,12.890,0.175,0.624,0.187,0.013,0.001,0.001
00313,11.667,0.401,12.216,0.179,0.631,0.179,0.009,0.001,0.001
00314,11.702,0.352,11.647,0.326,0.411,0.251,0.011,0.001,0.001
00315,11.736,0.303,11.407,0.418,0.301,0.270,0.010,0.001,0.001
00316,11.767,0.364,11.418,0.576,0.146,0.267,0.010,0.001,0.000
00317,11.811,0.405,11.465,0.591,0.170,0.227,0.011,0.001,0.001
00318,11.852,0.367,11.546,0.552,0.229,0.209,0.009,0.001,0.000
00319,11.886,0.314,11.374,0.479,0.320,0.192,0.008,0.000,0.000
00320,11.927,0.353,11.429,0.472,0.278,0.242,0.008,0.000,0.000
00321,11.966,0.404,11.258,0.415,0.304,0.271,0.009,0.000,0.000
00322,12.015,0.584,10.762,0.359,0.324,0.308,0.008,0.000,0.000
00323,12.071,0.559,10.246,0.355,0.279,0.358,0.007,0.000,0.000
00324,12.130,0.586,9.888,0.370,0.255,0.369,0.006,0.000,0.000
00325,12.190,0.535,9.680,0.350,0.347,0.295,0.007,0.000,0.000
00326,12.237,0.429,9.367,0.429,0.300,0.258,0.012,0.000,0.000
00327,12.289,0.648,8.755,0.485,0.213,0.289,0.013,0.000,0.000
00328,12.354,0.621,8.269,0.590,0.117,0.278,0.015,0.000,0.000
00329,12.405,0.623,7.929,0.614,0.150,0.221,0.015,0.000,0.000
00330,12.462,0.661,7.135,0.643,0.148,0.199,0.010,0.000,0.000
00331,12.520,0.456,5.881,0.554,0.224,0.216,0.005,0.000,0.000
00332,12.575,0.630,4.455,0.538,0.263,0.194,0.005,0.000,0.000
00333,12.632,0.408,3.328,0.552,0.318,0.121,0.009,0.000,0.000
00334,12.674,0.487,2.912,0.584,0.294,0.113,0.009,0.000,0.000
00335,12.721,0.425,2.772,0.567,0.319,0.101,0.013,0.000,0.000
00336,12.766,0.432,2.482,0.535,0.357,0.097,0.010,0.000,0.000
00337,12.803,0.314,2.379,0.494,0.414,0.078,0.013,0.000,0.000
00338,12.836,0.286,2.499,0.453,0.475,0.057,0.015,0.000,0.000
00339,12.864,0.208,2.435,0.386,0.559,0.037,0.018,0.000,0.000
00340,12.882,0.150,2.367,0.306,0.656,0.017,0.021,0.000,0.000
00341,12.896,0.125,2.427,0.236,0.729,0.022,0.012,0.000,0.000
00342,12.907,0.117,2.156,0.318,0.636,0.021,0.024,0.000,0.000
00343,12.914,0.090,1.564,0.286,0.664,0.015,0.035,0.000,0.000
00344,12.918,0.004,0.998,0.284,0.661,0.016,0.038,0.000,0.000
00345,12.913,-0.080,0.623,0.264,0.692,0.021,0.023,0.000,0.000
00346,12.903,-0.099,0.721,0.265,0.684,0.014,0.036,0.000,0.000
00347,12.892,-0.098,0.687,0.225,0.733,0.015,0.027,0.000,0.000
