img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00042,0.774,-0.411,-0.056,0.003,0.997,0.000,0.000,0.000,0.000
00043,0.729,-0.425,-0.051,0.004,0.996,0.000,0.000,0.000,0.000
00044,0.686,-0.467,-0.027,0.005,0.995,0.000,0.000,0.000,0.000
00045,0.638,-0.500,-0.042,0.007,0.993,0.000,0.000,0.000,0.000
00046,0.580,-0.551,0.003,0.008,0.992,0.000,0.000,0.000,0.000
00047,0.524,-0.585,-0.052,0.009,0.990,0.000,0.000,0.000,0.000
00048,0.461,-0.635,-0.042,0.012,0.987,0.000,0.000,0.000,0.000
00049,0.387,-0.673,-0.052,0.012,0.987,0.000,0.000,0.000,0.000
00050,0.316,-0.710,-0.026,0.012,0.987,0.000,0.000,0.000,0.000
00051,0.240,-0.771,-0.041,0.011,0.988,0.000,0.000,0.000,0.000
00052,0.148,-0.840,-0.012,0.011,0.988,0.000,0.000,0.000,0.000
00053,0.054,-0.983,-0.023,0.011,0.988,0.001,0.000,0.000,0.000
00054,-0.042,-0.537,0.028,0.011,0.988,0.000,0.000,0.000,0.000
00055,-0.046,0.318,0.056,0.010,0.989,0.000,0.000,0.000,0.000
00056,-0.010,0.278,-0.037,0.007,0.992,0.000,0.000,0.000,0.000
00057,-0.009,-0.197,-0.005,0.007,0.993,0.000,0.000,0.000,0.000
00058,-0.027,-0.112,0.068,0.006,0.993,0.000,0.000,0.000,0.000
00059,-0.025,0.104,-0.015,0.005,0.994,0.000,0.000,0.000,0.000
00060,-0.014,0.057,-0.045,0.005,0.995,0.000,0.000,0.000,0.000
00061,-0.016,-0.078,0.041,0.004,0.995,0.000,0.000,0.000,0.000
00062,-0.024,-0.047,-0.025,0.004,0.995,0.000,0.000,0.000,0.000
00063,-0.022,0.079,0.044,0.005,0.995,0.000,0.000,0.000,0.000
00064,-0.015,0.023,0.030,0.005,0.995,0.000,0.000,0.000,0.000
00065,-0.018,-0.059,0.026,0.006,0.994,0.000,0.000,0.000,0.000
00066,-0.023,-0.004,0.050,0.006,0.994,0.000,0.000,0.000,0.000
00067,-0.018,0.051,-0.067,0.006,0.993,0.000,0.000,0.000,0.000
00068,-0.015,-0.029,0.045,0.006,0.993,0.000,0.000,0.000,0.000
00069,-0.016,-0.027,0.057,0.006,0.993,0.000,0.000,0.000,0.000
00070,-0.016,0.014,0.046,0.006,0.993,0.000,0.000,0.000,0.000
00071,-0.011,0.010,0.027,0.006,0.994,0.000,0.000,0.000,0.000
00072,-0.010,-0.020,-0.043,0.005,0.994,0.000,0.000,0.000,0.000
00073,-0.012,-0.024,0.004,0.005,0.994,0.000,0.000,0.000,0.000
00074,-0.009,0.041,-0.043,0.005,0.995,0.000,0.000,0.000,0.000
00075,-0.007,-0.017,0.059,0.005,0.994,0.000,0.000,0.000,0.000
00076,-0.008,-0.009,-0.036,0.005,0.994,0.000,0.000,0.000,0.000
00077,-0.008,0.020,-0.020,0.006,0.994,0.000,0.000,0.000,0.000
