img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00092,1.093,0.643,3.380,0.467,0.521,0.008,0.004,0.000,0.000
00093,1.164,0.778,3.697,0.639,0.345,0.011,0.005,0.000,0.000
00094,1.250,0.904,3.863,0.745,0.239,0.011,0.005,0.000,0.000
00095,1.349,0.883,4.166,0.750,0.232,0.012,0.005,0.000,0.000
00096,1.438,0.912,4.496,0.765,0.218,0.013,0.004,0.000,0.000
00097,1.547,1.033,4.693,0.850,0.134,0.011,0.004,0.000,0.000
00098,1.652,1.045,4.711,0.808,0.176,0.012,0.004,0.000,0.000
00099,1.755,1.027,4.693,0.808,0.176,0.012,0.003,0.000,0.000
00100,1.869,1.030,4.455,0.798,0.188,0.011,0.003,0.000,0.000
00101,1.974,1.042,4.244,0.801,0.186,0.009,0.004,0.000,0.000
00102,2.078,1.039,3.860,0.795,0.192,0.009,0.004,0.000,0.000
00103,2.195,1.087,3.594,0.805,0.180,0.011,0.004,0.000,0.000
00104,2.308,1.154,3.448,0.810,0.177,0.009,0.004,0.000,0.000
00105,2.444,1.283,2.783,0.772,0.215,0.008,0.004,0.000,0.000
00106,2.578,1.369,1.708,0.752,0.236,0.007,0.005,0.000,0.000
00107,2.719,1.432,0.825,0.700,0.288,0.007,0.005,0.000,0.000
00108,2.873,1.377,-0.463,0.591,0.398,0.005,0.006,0.000,0.000
00109,3.011,1.384,-0.859,0.521,0.468,0.004,0.006,0.000,0.000
00110,3.166,1.418,-0.769,0.392,0.599,0.003,0.006,0.000,0.000
00111,3.304,1.322,-0.548,0.409,0.581,0.003,0.007,0.000,0.000
00112,3.433,1.264,-0.612,0.600,0.384,0.007,0.010,0.000,0.000
00113,3.567,1.147,-0.597,0.783,0.195,0.008,0.013,0.000,0.000
00114,3.663,0.816,-0.568,0.797,0.184,0.007,0.012,0.000,0.000
00115,3.725,0.478,-0.608,0.788,0.197,0.006,0.010,0.000,0.000
00116,3.766,0.272,-0.750,0.786,0.199,0.006,0.009,0.000,0.000
00117,3.788,0.171,-0.636,0.772,0.211,0.007,0.010,0.000,0.000
00118,3.810,0.206,-0.600,0.810,0.168,0.009,0.013,0.000,0.000
00119,3.830,0.199,-0.686,0.776,0.200,0.010,0.014,0.000,0.000
00120,3.854,0.225,-0.591,0.728,0.247,0.010,0.016,0.000,0.000
00121,3.883,0.243,-0.583,0.584,0.392,0.009,0.015,0.000,0.000
00122,3.910,0.264,-0.715,0.419,0.559,0.008,0.014,0.000,0.000
00123,3.938,0.214,-0.869,0.328,0.654,0.007,0.011,0.000,0.000
00124,3.960,0.212,-0.861,0.255,0.729,0.005,0.010,0.000,0.000
00125,3.981,0.214,-1.411,0.178,0.811,0.003,0.008,0.000,0.000
00126,3.997,0.063,-1.837,0.179,0.808,0.002,0.010,0.000,0.000
00127,3.995,-0.032,-1.696,0.253,0.730,0.003,0.014,0.000,0.000
00128,3.987,-0.104,-1.738,0.221,0.763,0.002,0.014,0.000,0.000
00129,3.966,-0.270,-1.940,0.358,0.620,0.003,0.020,0.000,0.000
00130,3.945,-0.196,-1.809,0.491,0.480,0.003,0.026,0.000,0.000
00131,3.920,-0.198,-1.789,0.555,0.418,0.004,0.023,0.000,0.000
00132,3.902,-0.165,-1.841,0.502,0.474,0.004,0.019,0.000,0.000
00133,3.876,-0.311,-2.027,0.476,0.499,0.005,0.020,0.000,0.000
00134,3.844,-0.282,-2.149,0.472,0.499,0.005,0.023,0.000,0.000
00135,3.820,-0.211,-2.339,0.387,0.588,0.004,0.022,0.000,0.000
00136,3.794,-0.286,-2.412,0.273,0.708,0.003,0.015,0.000,0.000
00137,3.765,-0.283,-2.334,0.295,0.687,0.004,0.015,0.000,0.000
00138,3.736,-0.253,-2.285,0.437,0.534,0.006,0.022,0.000,0.000
00139,3.709,-0.224,-2.190,0.408,0.559,0.006,0.026,0.000,0.000
00140,3.689,-0.164,-1.629,0.438,0.528,0.006,0.027,0.000,0.000
00141,3.677,-0.086,-1.407,0.456,0.515,0.008,0.022,0.000,0.000
00142,3.684,0.221,-1.620,0.337,0.641,0.007,0.014,0.000,0.000
00143,3.703,0.267,-1.229,0.264,0.718,0.005,0.013,0.000,0.000
00144,3.727,0.204,-0.999,0.161,0.826,0.003,0.010,0.000,0.000
00145,3.741,0.117,-1.106,0.109,0.882,0.002,0.006,0.000,0.000
00146,3.751,0.082,-1.167,0.080,0.913,0.002,0.006,0.000,0.000
00147,3.762,0.140,-0.987,0.054,0.941,0.001,0.003,0.000,0.000
00148,3.779,0.150,-0.990,0.045,0.951,0.001,0.003,0.000,0.000
00149,3.794,0.221,-0.600,0.091,0.901,0.003,0.005,0.000,0.000
00150,3.817,0.189,-0.373,0.144,0.845,0.004,0.006,0.000,0.000
00151,3.836,0.156,-0.136,0.153,0.837,0.004,0.006,0.000,0.000
00152,3.852,0.098,-0.549,0.111,0.882,0.004,0.003,0.000,0.000
00153,3.850,-0.133,-0.458,0.089,0.906,0.003,0.003,0.000,0.000
00154,3.834,-0.185,-0.257,0.073,0.923,0.002,0.003,0.000,0.000
00155,3.811,-0.265,-0.269,0.416,0.565,0.007,0.011,0.000,0.000
00156,3.792,-0.162,-0.538,0.564,0.413,0.009,0.014,0.000,0.000
00157,3.774,-0.208,-0.355,0.604,0.373,0.008,0.016,0.000,0.000
00158,3.758,-0.165,-0.583,0.549,0.430,0.009,0.013,0.000,0.000
00159,3.742,-0.217,-0.591,0.383,0.600,0.006,0.010,0.000,0.000
00160,3.726,-0.084,-0.640,0.401,0.583,0.008,0.007,0.000,0.000
00161,3.721,-0.084,-1.607,0.368,0.618,0.009,0.005,0.000,0.000
00162,3.708,-0.152,-1.547,0.335,0.653,0.007,0.005,0.000,0.000
00163,3.684,-0.232,-1.532,0.381,0.608,0.006,0.005,0.000,0.000
00164,3.663,-0.207,-1.620,0.355,0.634,0.006,0.005,0.000,0.000
00165,3.644,-0.163,-1.616,0.453,0.536,0.007,0.004,0.000,0.000
00166,3.630,-0.123,-1.732,0.347,0.644,0.004,0.005,0.000,0.000
00167,3.613,-0.174,-1.733,0.358,0.634,0.004,0.004,0.000,0.000
00168,3.589,-0.196,-1.517,0.460,0.527,0.005,0.008,0.000,0.000
00169,3.566,-0.185,-1.691,0.389,0.600,0.006,0.005,0.000,0.000
00170,3.537,-0.236,-1.779,0.217,0.775,0.003,0.004,0.000,0.000
00171,3.507,-0.276,-1.590,0.107,0.889,0.002,0.002,0.000,0.000
00172,3.475,-0.284,-1.260,0.174,0.820,0.003,0.003,0.000,0.000
00173,3.438,-0.288,-0.704,0.201,0.792,0.004,0.004,0.000,0.000
00174,3.405,-0.289,-0.316,0.157,0.837,0.003,0.003,0.000,0.000
00175,3.369,-0.305,-0.244,0.154,0.839,0.002,0.004,0.000,0.000
00176,3.338,-0.284,-0.294,0.100,0.895,0.001,0.003,0.000,0.000
00177,3.307,-0.304,-0.289,0.062,0.935,0.001,0.002,0.000,0.000
00178,3.268,-0.396,-0.297,0.035,0.963,0.001,0.002,0.000,0.000
00179,3.222,-0.493,-0.203,0.038,0.959,0.001,0.002,0.000,0.000
00180,3.161,-0.594,0.165,0.022,0.976,0.001,0.001,0.000,0.000
00181,3.096,-0.648,0.314,0.046,0.950,0.001,0.002,0.000,0.000
00182,3.034,-0.570,0.391,0.148,0.842,0.004,0.006,0.000,0.000
00183,2.984,-0.426,0.475,0.172,0.818,0.004,0.006,0.000,0.000
00184,2.947,-0.382,0.467,0.143,0.850,0.003,0.004,0.000,0.000
00185,2.911,-0.387,0.620,0.107,0.886,0.002,0.005,0.000,0.000
00186,2.875,-0.347,1.101,0.154,0.835,0.003,0.008,0.000,0.000
00187,2.848,-0.311,1.313,0.144,0.848,0.003,0.005,0.000,0.000
00188,2.821,-0.311,1.095,0.105,0.889,0.003,0.004,0.000,0.000
00189,2.793,-0.353,1.022,0.156,0.835,0.004,0.005,0.000,0.000
00190,2.758,-0.438,0.953,0.139,0.853,0.004,0.004,0.000,0.000
00191,2.708,-0.506,0.809,0.093,0.901,0.003,0.003,0.000,0.000
00192,2.661,-0.433,0.700,0.095,0.899,0.002,0.003,0.000,0.000
00193,2.623,-0.311,0.770,0.151,0.839,0.003,0.006,0.000,0.000
00194,2.594,-0.246,0.757,0.162,0.830,0.005,0.004,0.000,0.000
00195,2.570,-0.236,0.862,0.128,0.865,0.004,0.003,0.000,0.000
00196,2.545,-0.209,1.333,0.150,0.842,0.005,0.003,0.000,0.000
00197,2.523,-0.196,1.736,0.145,0.848,0.004,0.003,0.000,0.000
00198,2.504,-0.175,2.033,0.129,0.864,0.004,0.002,0.000,0.000
00199,2.487,-0.141,2.276,0.105,0.890,0.003,0.002,0.000,0.000
00200,2.473,-0.135,2.416,0.112,0.882,0.003,0.003,0.000,0.000
00201,2.461,-0.115,2.386,0.109,0.885,0.003,0.002,0.000,0.000
00202,2.448,-0.147,2.220,0.112,0.882,0.004,0.002,0.000,0.000
00203,2.434,-0.136,2.259,0.104,0.890,0.004,0.002,0.000,0.000
00204,2.422,-0.098,2.270,0.099,0.895,0.004,0.002,0.000,0.000
00205,2.414,-0.082,2.241,0.081,0.915,0.003,0.001,0.000,0.000
00206,2.409,-0.050,2.051,0.212,0.779,0.005,0.004,0.000,0.000
00207,2.404,-0.042,1.854,0.326,0.661,0.006,0.007,0.000,0.000
00208,2.401,-0.041,1.512,0.429,0.556,0.006,0.009,0.000,0.000
00209,2.397,-0.025,1.007,0.406,0.579,0.005,0.010,0.000,0.000
00210,2.395,-0.016,0.616,0.547,0.436,0.006,0.011,0.000,0.000
00211,2.393,-0.010,0.224,0.443,0.543,0.006,0.009,0.000,0.000
00212,2.391,-0.019,0.084,0.458,0.527,0.007,0.008,0.000,0.000
00213,2.389,-0.039,0.244,0.328,0.660,0.007,0.006,0.000,0.000
00214,2.384,-0.044,0.650,0.238,0.751,0.006,0.005,0.000,0.000
00215,2.378,-0.085,0.932,0.158,0.833,0.005,0.003,0.000,0.000
00216,2.369,-0.092,1.289,0.120,0.873,0.005,0.002,0.000,0.000
00217,2.360,-0.074,1.493,0.087,0.907,0.004,0.002,0.000,0.000
00218,2.354,-0.047,1.309,0.116,0.875,0.004,0.004,0.000,0.000
00219,2.349,-0.051,1.423,0.136,0.854,0.004,0.006,0.000,0.000
00220,2.346,-0.002,1.350,0.223,0.759,0.007,0.011,0.000,0.000
00221,2.346,-0.005,1.211,0.219,0.761,0.007,0.013,0.000,0.000
00222,2.345,-0.013,1.085,0.191,0.792,0.009,0.009,0.000,0.000
00223,2.344,-0.025,0.896,0.190,0.791,0.009,0.010,0.000,0.000
00224,2.343,-0.014,0.645,0.144,0.839,0.007,0.010,0.000,0.000
00225,2.342,-0.017,0.538,0.051,0.941,0.004,0.003,0.000,0.000
00226,2.341,0.019,0.416,0.038,0.956,0.004,0.002,0.000,0.000
00227,2.345,0.046,-0.047,0.028,0.967,0.003,0.002,0.000,0.000
00228,2.347,0.005,-0.445,0.020,0.976,0.003,0.001,0.000,0.000
00229,2.349,0.036,-0.662,0.018,0.978,0.003,0.001,0.000,0.000
00230,2.353,0.039,-0.901,0.018,0.979,0.003,0.001,0.000,0.000
00231,2.354,-0.036,-1.156,0.017,0.980,0.002,0.001,0.000,0.000
00232,2.353,0.006,-1.371,0.012,0.985,0.002,0.001,0.000,0.000
00233,2.355,0.017,-1.882,0.009,0.990,0.001,0.001,0.000,0.000
00234,2.354,-0.034,-2.244,0.007,0.992,0.001,0.001,0.000,0.000
00235,2.349,-0.086,-2.294,0.010,0.988,0.001,0.001,0.000,0.000
00236,2.345,-0.010,-2.244,0.013,0.984,0.001,0.001,0.000,0.000
00237,2.350,0.089,-2.069,0.014,0.984,0.001,0.001,0.000,0.000
00238,2.361,0.096,-1.868,0.016,0.981,0.002,0.001,0.000,0.000
00239,2.369,0.057,-1.454,0.016,0.981,0.001,0.001,0.000,0.000
00240,2.375,0.042,-0.930,0.019,0.979,0.001,0.001,0.000,0.000
00241,2.378,0.024,-0.401,0.019,0.979,0.001,0.001,0.000,0.000
00242,2.378,-0.033,0.195,0.016,0.982,0.001,0.001,0.000,0.000
00243,2.373,-0.040,0.591,0.017,0.981,0.001,0.001,0.000,0.000
00244,2.373,0.034,0.857,0.014,0.984,0.001,0.001,0.000,0.000
00245,2.381,0.104,1.282,0.016,0.983,0.001,0.001,0.000,0.000
00246,2.380,-0.123,1.670,0.014,0.984,0.001,0.001,0.000,0.000
00247,2.364,-0.178,2.512,0.013,0.986,0.001,0.001,0.000,0.000
00248,2.352,-0.057,2.894,0.032,0.965,0.002,0.001,0.000,0.000
00249,2.348,-0.056,2.929,0.076,0.916,0.005,0.003,0.000,0.000
00250,2.345,-0.012,2.779,0.157,0.827,0.010,0.006,0.000,0.000
00251,2.348,-0.046,2.585,0.303,0.670,0.015,0.012,0.000,0.000
00252,2.348,0.025,2.199,0.422,0.540,0.017,0.021,0.000,0.000
00253,2.359,0.116,1.553,0.493,0.463,0.015,0.027,0.000,0.000
00254,2.368,0.020,1.050,0.447,0.512,0.018,0.023,0.000,0.000
00255,2.372,0.077,0.617,0.348,0.617,0.016,0.019,0.000,0.000
00256,2.386,0.148,0.154,0.234,0.735,0.011,0.019,0.000,0.000
00257,2.393,0.024,-0.119,0.176,0.801,0.011,0.012,0.000,0.000
00258,2.405,0.143,-0.329,0.159,0.822,0.009,0.009,0.000,0.000
00259,2.413,-0.071,-0.470,0.151,0.832,0.008,0.008,0.000,0.000
00260,2.405,-0.050,-0.432,0.086,0.903,0.006,0.005,0.000,0.000
00261,2.409,0.101,-0.333,0.090,0.898,0.007,0.004,0.000,0.000
00262,2.422,0.058,-0.667,0.092,0.897,0.005,0.005,0.000,0.000
00263,2.438,0.198,-0.551,0.099,0.890,0.004,0.006,0.000,0.000
00264,2.458,0.200,-0.297,0.080,0.911,0.003,0.006,0.000,0.000
00265,2.474,0.023,-0.173,0.048,0.946,0.002,0.003,0.000,0.000
00266,2.483,0.136,-0.194,0.043,0.952,0.002,0.003,0.000,0.000
00267,2.500,0.096,-0.387,0.028,0.969,0.001,0.002,0.000,0.000
00268,2.505,0.050,-0.106,0.025,0.972,0.001,0.002,0.000,0.000
00269,2.513,0.150,-0.355,0.045,0.950,0.002,0.003,0.000,0.000
00270,2.519,0.223,-0.133,0.111,0.877,0.003,0.009,0.000,0.000
00271,2.532,-0.007,0.135,0.196,0.784,0.004,0.016,0.000,0.000
00272,2.529,-0.048,-0.307,0.242,0.735,0.004,0.018,0.000,0.000
00273,2.536,0.125,-0.208,0.275,0.704,0.004,0.016,0.000,0.000
00274,2.566,0.295,-0.070,0.264,0.717,0.004,0.014,0.000,0.000
00275,2.597,0.235,-0.226,0.218,0.769,0.003,0.010,0.000,0.000
00276,2.614,0.208,-0.523,0.189,0.801,0.003,0.008,0.000,0.000
00277,2.644,0.312,-0.175,0.181,0.809,0.002,0.008,0.000,0.000
00278,2.665,0.315,0.116,0.136,0.857,0.002,0.006,0.000,0.000
00279,2.704,0.353,0.032,0.108,0.884,0.001,0.006,0.000,0.000
00280,2.737,0.193,0.264,0.126,0.865,0.002,0.008,0.000,0.000
00281,2.756,-0.051,0.474,0.134,0.857,0.002,0.007,0.000,0.000
00282,2.768,0.196,0.338,0.085,0.910,0.001,0.004,0.000,0.000
00283,2.771,-0.134,-0.171,0.062,0.934,0.001,0.003,0.000,0.000
00284,2.765,0.010,-0.333,0.035,0.963,0.000,0.002,0.000,0.000
00285,2.773,0.035,-0.497,0.023,0.975,0.000,0.001,0.000,0.000
00286,2.773,-0.098,-0.512,0.022,0.977,0.000,0.001,0.000,0.000
00287,2.731,-0.527,-0.598,0.019,0.980,0.000,0.001,0.000,0.000
00288,2.671,-0.766,-0.376,0.019,0.980,0.000,0.000,0.000,0.000
00289,2.585,-0.950,-0.363,0.017,0.982,0.000,0.000,0.000,0.000
00290,2.483,-0.929,-0.255,0.016,0.984,0.000,0.000,0.000,0.000
00291,2.412,-0.667,-0.594,0.017,0.982,0.000,0.000,0.000,0.000
00292,2.392,-0.004,-0.658,0.031,0.968,0.000,0.001,0.000,0.000
00293,2.383,-0.086,0.014,0.034,0.965,0.000,0.001,0.000,0.000
00294,2.376,-0.049,-0.094,0.034,0.965,0.000,0.001,0.000,0.000
00295,2.375,-0.007,0.029,0.043,0.955,0.000,0.001,0.000,0.000
00296,2.364,-0.160,0.361,0.057,0.941,0.001,0.001,0.000,0.000
00297,2.357,-0.168,0.724,0.195,0.798,0.003,0.003,0.000,0.000
00298,2.349,-0.176,1.086,0.324,0.664,0.005,0.007,0.000,0.000
00299,2.334,-0.148,1.591,0.392,0.591,0.007,0.009,0.000,0.000
00300,2.320,-0.083,1.566,0.427,0.554,0.008,0.011,0.000,0.000
00301,2.316,-0.084,2.152,0.331,0.650,0.007,0.011,0.000,0.000
00302,2.310,-0.086,2.367,0.295,0.687,0.008,0.009,0.000,0.000
00303,2.310,0.007,1.884,0.239,0.744,0.007,0.009,0.000,0.000
00304,2.306,-0.038,1.462,0.178,0.807,0.008,0.007,0.000,0.000
00305,2.303,-0.006,1.193,0.136,0.852,0.008,0.005,0.000,0.000
00306,2.296,-0.203,0.322,0.141,0.846,0.009,0.004,0.000,0.000
00307,2.245,-0.834,-0.927,0.148,0.838,0.010,0.004,0.000,0.000
00308,2.085,-1.782,-0.859,0.202,0.781,0.012,0.006,0.000,0.000
00309,1.890,-2.008,-0.696,0.315,0.653,0.018,0.013,0.000,0.000
00310,1.669,-1.842,-1.492,0.267,0.697,0.014,0.022,0.000,0.000
00311,1.515,-1.346,-1.347,0.209,0.752,0.010,0.028,0.000,0.000
00312,1.401,-1.004,-0.997,0.174,0.788,0.008,0.030,0.000,0.000
00313,1.302,-0.899,-1.444,0.102,0.869,0.005,0.024,0.000,0.000
00314,1.211,-0.919,-1.652,0.057,0.924,0.003,0.016,0.000,0.000
00315,1.110,-0.938,-1.271,0.032,0.958,0.002,0.009,0.000,0.000
00316,1.019,-0.913,-1.385,0.015,0.980,0.001,0.005,0.000,0.000
00317,0.927,-0.936,-1.491,0.019,0.975,0.001,0.005,0.000,0.000
00318,0.837,-0.682,-1.261,0.021,0.972,0.001,0.006,0.000,0.000
00319,0.785,-0.422,-1.214,0.015,0.981,0.000,0.004,0.000,0.000
00320,0.748,-0.342,-1.397,0.017,0.978,0.000,0.004,0.000,0.000
00321,0.716,-0.259,-1.357,0.018,0.977,0.000,0.004,0.000,0.000
00322,0.694,-0.191,-1.248,0.016,0.981,0.000,0.003,0.000,0.000
00323,0.678,-0.093,-1.483,0.017,0.980,0.000,0.003,0.000,0.000
00324,0.673,-0.040,-1.509,0.011,0.987,0.000,0.001,0.000,0.000
00325,0.669,-0.044,-1.391,0.008,0.991,0.000,0.001,0.000,0.000
00326,0.664,-0.049,-1.397,0.006,0.993,0.000,0.001,0.000,0.000
00327,0.659,-0.036,-1.518,0.007,0.992,0.000,0.000,0.000,0.000
00328,0.667,0.168,-1.404,0.006,0.993,0.000,0.000,0.000,0.000
00329,0.687,0.195,-1.429,0.007,0.993,0.000,0.000,0.000,0.000
00330,0.704,0.139,-1.547,0.005,0.994,0.000,0.000,0.000,0.000
00331,0.711,0.019,-1.385,0.006,0.994,0.000,0.000,0.000,0.000
00332,0.708,-0.079,-1.468,0.006,0.994,0.000,0.000,0.000,0.000
00333,0.694,-0.143,-1.490,0.004,0.995,0.000,0.000,0.000,0.000
00334,0.677,-0.176,-1.438,0.005,0.994,0.000,0.000,0.000,0.000
00335,0.665,-0.047,-1.434,0.005,0.995,0.000,0.000,0.000,0.000
00336,0.667,0.069,-1.453,0.005,0.995,0.000,0.000,0.000,0.000
00337,0.675,0.064,-1.392,0.005,0.995,0.000,0.000,0.000,0.000
00338,0.678,0.006,-1.348,0.005,0.994,0.000,0.000,0.000,0.000
00339,0.673,-0.093,-1.409,0.006,0.994,0.000,0.000,0.000,0.000
00340,0.658,-0.205,-1.339,0.010,0.989,0.000,0.001,0.000,0.000
00341,0.635,-0.165,-1.285,0.012,0.986,0.000,0.001,0.000,0.000
00342,0.628,-0.003,-1.390,0.013,0.986,0.001,0.001,0.000,0.000
00343,0.632,0.069,-1.333,0.014,0.985,0.001,0.001,0.000,0.000
00344,0.652,0.265,-1.330,0.011,0.987,0.001,0.000,0.000,0.000
00345,0.684,0.349,-1.431,0.012,0.987,0.001,0.001,0.000,0.000
