img_idx,vf (m/s),af (m/s^2),wz (deg/s),res0,res1,res2,res3,res4,res5
00111,7.707,1.440,4.935,0.386,0.044,0.004,0.565,0.000,0.000
00114,7.852,1.209,5.249,0.503,0.034,0.007,0.456,0.000,0.000
00117,7.953,0.819,5.037,0.621,0.035,0.007,0.336,0.000,0.000
00120,8.014,0.406,4.438,0.691,0.021,0.008,0.280,0.000,0.000
00123,8.039,0.108,3.902,0.848,0.016,0.012,0.123,0.000,0.000
00126,8.042,-0.033,3.202,0.877,0.044,0.017,0.063,0.000,0.000
00129,8.035,-0.101,3.030,0.875,0.071,0.017,0.037,0.000,0.000
00132,8.023,-0.164,2.839,0.902,0.056,0.017,0.025,0.000,0.000
00135,8.004,-0.174,2.738,0.883,0.080,0.014,0.022,0.000,0.000
00138,7.987,-0.135,2.458,0.902,0.070,0.013,0.015,0.000,0.000
00141,7.970,-0.195,2.014,0.900,0.075,0.011,0.014,0.000,0.000
00144,7.948,-0.245,1.600,0.934,0.041,0.009,0.016,0.000,0.000
00147,7.912,-0.431,0.894,0.956,0.021,0.008,0.015,0.000,0.000
00150,7.863,-0.531,0.573,0.965,0.017,0.006,0.012,0.000,0.000
00153,7.797,-0.628,0.408,0.964,0.018,0.005,0.012,0.000,0.000
00156,7.728,-0.765,0.289,0.941,0.045,0.005,0.009,0.000,0.000
00159,7.645,-0.915,0.385,0.935,0.052,0.005,0.009,0.000,0.000
00162,7.533,-1.063,0.346,0.919,0.069,0.003,0.009,0.000,0.000
00165,7.420,-1.211,0.273,0.932,0.057,0.003,0.007,0.000,0.000
00168,7.282,-1.297,0.273,0.948,0.044,0.003,0.005,0.000,0.000
00171,7.144,-1.439,0.040,0.964,0.029,0.003,0.005,0.000,0.000
00174,6.999,-1.434,-0.204,0.944,0.047,0.003,0.006,0.000,0.000
00177,6.860,-1.134,-0.807,0.955,0.036,0.004,0.005,0.000,0.000
00180,6.755,-1.008,-1.491,0.953,0.036,0.007,0.004,0.000,0.000
00183,6.645,-1.015,-2.064,0.942,0.045,0.009,0.004,0.000,0.000
00186,6.537,-1.133,-2.724,0.922,0.064,0.009,0.005,0.000,0.000
00189,6.411,-1.319,-2.917,0.922,0.052,0.020,0.006,0.000,0.000
00192,6.260,-1.424,-3.443,0.917,0.058,0.019,0.006,0.000,0.000
00195,6.124,-1.258,-3.952,0.946,0.032,0.013,0.009,0.000,0.000
00198,5.996,-1.062,-4.731,0.918,0.058,0.016,0.008,0.000,0.000
00201,5.896,-0.939,-5.604,0.908,0.070,0.014,0.008,0.000,0.000
00204,5.798,-0.967,-6.537,0.898,0.081,0.008,0.012,0.000,0.000
00207,5.691,-0.969,-6.865,0.907,0.071,0.008,0.014,0.000,0.000
00210,5.589,-1.037,-7.197,0.869,0.107,0.008,0.016,0.000,0.000
00213,5.478,-1.003,-8.157,0.843,0.127,0.010,0.020,0.000,0.000
00216,5.379,-1.029,-8.981,0.916,0.059,0.010,0.014,0.000,0.000
00219,5.288,-0.906,-9.559,0.939,0.038,0.012,0.012,0.000,0.000
00222,5.201,-0.745,-11.188,0.931,0.044,0.016,0.009,0.000,0.000
00225,5.122,-0.872,-12.614,0.941,0.030,0.022,0.006,0.000,0.000
00228,5.013,-1.015,-13.958,0.919,0.039,0.035,0.006,0.000,0.000
00231,4.909,-1.116,-14.814,0.909,0.059,0.023,0.009,0.000,0.000
00234,4.780,-1.112,-15.862,0.882,0.081,0.025,0.012,0.000,0.000
00237,4.674,-1.009,-16.697,0.850,0.115,0.024,0.012,0.000,0.000
00240,4.566,-1.116,-17.535,0.795,0.170,0.027,0.008,0.000,0.000
00243,4.470,-0.700,-18.267,0.782,0.176,0.035,0.007,0.000,0.000
00246,4.374,-1.025,-18.867,0.523,0.424,0.048,0.005,0.000,0.000
00249,4.256,-1.033,-19.937,0.538,0.378,0.073,0.012,0.000,0.000
00252,4.148,-1.070,-20.831,0.567,0.300,0.109,0.024,0.000,0.000
00255,4.026,-0.986,-21.613,0.438,0.347,0.166,0.049,0.000,0.000
00258,3.939,-0.656,-22.323,0.271,0.364,0.304,0.060,0.001,0.001
00261,3.883,-0.437,-22.873,0.272,0.178,0.490,0.058,0.001,0.001
00264,3.834,-0.391,-23.463,0.295,0.115,0.550,0.040,0.000,0.000
00267,3.793,-0.368,-24.136,0.280,0.201,0.470,0.048,0.001,0.001
00270,3.749,-0.402,-24.550,0.269,0.192,0.487,0.052,0.001,0.001
00273,3.705,-0.350,-24.999,0.189,0.295,0.476,0.039,0.001,0.001
00276,3.664,-0.360,-26.105,0.139,0.398,0.429,0.033,0.001,0.000
00279,3.623,-0.343,-26.642,0.145,0.565,0.247,0.042,0.001,0.000
00282,3.591,-0.235,-26.783,0.181,0.326,0.437,0.054,0.001,0.001
00285,3.615,0.611,-27.649,0.157,0.309,0.496,0.036,0.001,0.001
00288,3.685,0.865,-28.285,0.346,0.159,0.467,0.026,0.001,0.001
00291,3.785,1.030,-28.831,0.429,0.082,0.477,0.011,0.000,0.000
00294,3.892,1.176,-29.394,0.446,0.060,0.489,0.005,0.000,0.000
00297,4.025,1.377,-29.463,0.511,0.052,0.435,0.003,0.000,0.000
00300,4.152,1.363,-28.882,0.607,0.059,0.331,0.003,0.000,0.000
00303,4.281,1.380,-27.807,0.695,0.036,0.265,0.004,0.000,0.000
00306,4.440,1.528,-25.669,0.766,0.050,0.179,0.005,0.000,0.000
00309,4.596,1.577,-23.657,0.822,0.046,0.124,0.007,0.000,0.000
00312,4.772,1.674,-21.827,0.851,0.069,0.071,0.009,0.000,0.000
00315,4.935,1.690,-20.404,0.852,0.086,0.052,0.010,0.000,0.000
00318,5.101,1.691,-18.425,0.809,0.143,0.037,0.011,0.000,0.000
00321,5.291,1.784,-16.531,0.842,0.119,0.027,0.012,0.000,0.000
00324,5.463,1.703,-14.953,0.802,0.160,0.024,0.014,0.000,0.000
00327,5.638,1.797,-12.924,0.753,0.212,0.022,0.013,0.000,0.000
00330,5.838,1.798,-11.142,0.738,0.229,0.020,0.013,0.000,0.000
00333,6.017,1.802,-9.802,0.691,0.279,0.017,0.012,0.000,0.000
00336,6.213,1.778,-8.829,0.638,0.330,0.018,0.014,0.000,0.000
00339,6.390,1.710,-8.654,0.633,0.330,0.015,0.022,0.000,0.000
00342,6.553,1.576,-8.231,0.573,0.393,0.012,0.023,0.000,0.000
00345,6.732,1.637,-6.911,0.754,0.219,0.007,0.020,0.000,0.000
00348,6.895,1.596,-5.632,0.797,0.180,0.005,0.018,0.000,0.000
00351,7.047,1.516,-3.700,0.753,0.227,0.005,0.015,0.000,0.000
00354,7.222,1.643,-1.549,0.773,0.207,0.006,0.014,0.000,0.000
00357,7.379,1.464,-0.178,0.792,0.185,0.006,0.017,0.000,0.000
00360,7.507,1.066,1.195,0.785,0.192,0.007,0.017,0.000,0.000
00363,7.612,0.777,2.364,0.783,0.196,0.008,0.013,0.000,0.000
00366,7.677,0.516,2.304,0.856,0.125,0.009,0.009,0.000,0.000
00369,7.725,0.344,2.366,0.884,0.096,0.013,0.006,0.000,0.000
00372,7.751,0.164,2.426,0.826,0.150,0.020,0.004,0.000,0.000
00375,7.758,0.065,2.044,0.823,0.150,0.025,0.002,0.000,0.000
00378,7.764,0.009,1.977,0.787,0.174,0.037,0.002,0.000,0.000
00381,7.761,-0.133,2.422,0.775,0.180,0.043,0.002,0.000,0.000
00384,7.757,-0.028,2.959,0.816,0.145,0.037,0.002,0.000,0.000
00387,7.758,-0.048,2.371,0.802,0.163,0.031,0.003,0.000,0.000
00390,7.767,0.164,2.172,0.891,0.079,0.025,0.005,0.000,0.000
00393,7.795,0.236,2.298,0.908,0.063,0.024,0.006,0.000,0.000
00396,7.815,0.197,2.350,0.927,0.050,0.015,0.007,0.000,0.000
00399,7.831,0.138,2.270,0.929,0.053,0.010,0.008,0.000,0.000
00402,7.857,0.271,1.789,0.930,0.051,0.010,0.010,0.000,0.000
00405,7.890,0.369,1.498,0.956,0.026,0.006,0.011,0.000,0.000
00408,7.931,0.386,0.889,0.950,0.031,0.007,0.012,0.000,0.000
00411,7.963,0.235,0.732,0.951,0.032,0.010,0.008,0.000,0.000
00414,7.982,0.231,0.464,0.930,0.051,0.012,0.007,0.000,0.000
00417,8.022,0.430,0.086,0.920,0.052,0.020,0.008,0.000,0.000
00420,8.080,0.659,-0.066,0.932,0.041,0.018,0.009,0.000,0.000
00423,8.151,0.661,-0.532,0.922,0.049,0.019,0.010,0.000,0.000
00426,8.210,0.547,-0.590,0.914,0.058,0.019,0.009,0.000,0.000
00429,8.266,0.559,-0.810,0.892,0.072,0.027,0.009,0.000,0.000
00432,8.351,0.853,-0.839,0.896,0.073,0.017,0.014,0.000,0.000
00435,8.432,0.850,-0.506,0.902,0.068,0.015,0.014,0.000,0.000
00438,8.517,0.875,-0.548,0.849,0.117,0.013,0.021,0.000,0.000
00441,8.613,0.839,-0.549,0.816,0.146,0.014,0.024,0.000,0.000
00444,8.707,1.056,-0.651,0.767,0.201,0.015,0.017,0.000,0.000
00447,8.814,0.934,-0.813,0.836,0.134,0.010,0.019,0.000,0.000
00450,8.890,0.704,-0.807,0.847,0.128,0.012,0.014,0.000,0.000
00453,8.963,0.741,-0.733,0.881,0.088,0.012,0.019,0.000,0.000
00456,9.055,0.845,-0.398,0.865,0.107,0.015,0.014,0.000,0.000
00459,9.147,0.997,-0.068,0.859,0.104,0.015,0.022,0.000,0.000
00462,9.281,1.242,-0.166,0.864,0.095,0.018,0.022,0.000,0.000
00465,9.377,0.741,-0.186,0.884,0.058,0.017,0.041,0.000,0.000
00468,9.452,0.743,0.185,0.869,0.051,0.026,0.053,0.000,0.000
00471,9.525,0.728,0.736,0.771,0.052,0.032,0.144,0.000,0.000
00474,9.592,0.686,0.592,0.694,0.071,0.032,0.202,0.000,0.000
00477,9.671,0.826,0.072,0.628,0.144,0.051,0.177,0.000,0.000
00480,9.752,0.901,-0.388,0.650,0.114,0.048,0.188,0.000,0.000
00483,9.839,0.884,-0.176,0.641,0.139,0.062,0.158,0.000,0.000
00486,9.923,0.633,-0.591,0.677,0.154,0.075,0.093,0.000,0.000
00489,9.976,0.451,-0.334,0.677,0.183,0.058,0.082,0.000,0.000
00492,10.038,0.662,-0.075,0.653,0.186,0.055,0.106,0.000,0.000
00495,10.124,0.829,-0.634,0.616,0.132,0.068,0.183,0.000,0.000
00498,10.211,0.735,-1.202,0.375,0.147,0.132,0.346,0.000,0.000
00501,10.265,0.237,-1.545,0.281,0.164,0.139,0.415,0.001,0.001
00504,10.282,0.071,-1.737,0.228,0.245,0.150,0.375,0.001,0.001
00507,10.285,0.059,-1.858,0.180,0.314,0.211,0.293,0.001,0.001
00510,10.294,0.102,-2.017,0.157,0.327,0.332,0.181,0.002,0.001
00513,10.296,-0.087,-1.985,0.197,0.265,0.426,0.110,0.001,0.001
00516,10.299,0.114,-1.637,0.192,0.468,0.286,0.053,0.001,0.001
00519,10.299,0.045,-1.291,0.167,0.491,0.293,0.048,0.001,0.001
00522,10.307,0.145,-1.095,0.127,0.646,0.184,0.042,0.001,0.001
00525,10.318,0.031,-0.755,0.113,0.712,0.148,0.026,0.001,0.001
00528,10.321,-0.083,0.289,0.185,0.475,0.321,0.017,0.001,0.001
00531,10.323,-0.025,1.349,0.178,0.551,0.260,0.011,0.000,0.000
00534,10.319,-0.070,2.367,0.164,0.535,0.293,0.007,0.000,0.000
00537,10.323,0.120,2.795,0.151,0.398,0.445,0.005,0.000,0.000
00540,10.333,-0.027,2.739,0.173,0.421,0.399,0.006,0.000,0.000
00543,10.337,0.003,2.688,0.127,0.721,0.137,0.014,0.000,0.000
00546,10.332,-0.043,2.144,0.145,0.748,0.082,0.025,0.000,0.000
00549,10.347,0.258,1.309,0.247,0.517,0.216,0.020,0.000,0.000
00552,10.376,0.261,0.846,0.395,0.341,0.234,0.030,0.000,0.000
00555,10.396,0.023,0.805,0.433,0.357,0.184,0.026,0.000,0.000
00558,10.396,-0.179,0.945,0.430,0.456,0.081,0.033,0.000,0.000
00561,10.397,0.043,1.243,0.538,0.332,0.097,0.033,0.000,0.000
00564,10.417,0.225,1.189,0.572,0.297,0.100,0.031,0.000,0.000
00567,10.434,0.210,1.311,0.514,0.381,0.067,0.038,0.000,0.000
00570,10.449,0.209,1.868,0.364,0.560,0.040,0.036,0.000,0.000
00573,10.464,0.176,2.389,0.531,0.376,0.037,0.056,0.000,0.000
00576,10.467,0.009,2.564,0.565,0.344,0.043,0.048,0.000,0.000
00579,10.456,-0.075,1.853,0.708,0.195,0.045,0.052,0.000,0.000
00582,10.446,0.054,1.156,0.711,0.199,0.033,0.056,0.000,0.000
00585,10.457,0.259,0.726,0.694,0.221,0.029,0.056,0.000,0.000
00588,10.484,0.257,0.335,0.578,0.359,0.023,0.040,0.000,0.000
00591,10.498,-0.009,0.242,0.409,0.541,0.014,0.037,0.000,0.000
00594,10.495,-0.079,-0.652,0.608,0.293,0.024,0.076,0.000,0.000
00597,10.476,-0.152,-1.123,0.586,0.297,0.019,0.098,0.000,0.000
00600,10.456,-0.289,-1.298,0.588,0.236,0.017,0.158,0.000,0.000
00603,10.412,-0.346,-1.098,0.610,0.249,0.023,0.118,0.000,0.000
00606,10.385,-0.081,-1.200,0.729,0.174,0.017,0.080,0.000,0.000
00609,10.367,-0.313,-1.045,0.726,0.191,0.018,0.065,0.000,0.000
00612,10.323,-0.494,-0.734,0.718,0.208,0.018,0.055,0.000,0.000
00615,10.270,-0.457,-0.309,0.642,0.279,0.023,0.056,0.000,0.000
00618,10.233,-0.173,-0.361,0.457,0.460,0.023,0.059,0.000,0.000
00621,10.219,-0.191,-0.682,0.512,0.398,0.023,0.067,0.000,0.000
00624,10.198,-0.143,-1.343,0.402,0.487,0.023,0.088,0.000,0.000
00627,10.168,-0.190,-1.533,0.385,0.523,0.030,0.061,0.000,0.000
00630,10.134,-0.236,-1.329,0.444,0.436,0.035,0.085,0.000,0.000
00633,10.095,-0.456,-1.115,0.377,0.503,0.030,0.089,0.000,0.000
00636,10.035,-0.722,-1.143,0.343,0.504,0.029,0.123,0.000,0.000
00639,9.960,-0.931,-0.656,0.304,0.435,0.030,0.230,0.000,0.000
00642,9.887,-0.378,-0.259,0.251,0.466,0.044,0.237,0.000,0.000
00645,9.854,-0.203,-0.516,0.254,0.372,0.069,0.304,0.001,0.001
00648,9.840,-0.129,-0.283,0.206,0.455,0.060,0.277,0.001,0.001
00651,9.817,-0.395,-0.077,0.229,0.320,0.073,0.377,0.001,0.001
00654,9.768,-0.590,0.112,0.267,0.417,0.086,0.229,0.001,0.000
00657,9.719,-0.499,-0.077,0.324,0.284,0.103,0.288,0.001,0.001
00660,9.676,-0.372,-0.021,0.301,0.229,0.138,0.331,0.001,0.001
00663,9.634,-0.444,0.039,0.283,0.255,0.212,0.250,0.001,0.001
00666,9.573,-0.655,0.042,0.206,0.393,0.221,0.177,0.001,0.001
00669,9.527,-0.323,0.159,0.247,0.353,0.323,0.077,0.001,0.001
00672,9.494,-0.403,0.046,0.269,0.281,0.356,0.093,0.001,0.001
00675,9.450,-0.376,0.183,0.205,0.198,0.521,0.074,0.001,0.000
00678,9.400,-0.657,0.025,0.160,0.418,0.330,0.091,0.001,0.001
00681,9.334,-0.607,0.218,0.221,0.241,0.467,0.070,0.001,0.001
00684,9.277,-0.672,-0.003,0.219,0.236,0.478,0.066,0.001,0.001
00687,9.207,-0.726,-0.050,0.193,0.379,0.209,0.217,0.001,0.001
00690,9.111,-1.118,-0.311,0.184,0.457,0.266,0.091,0.001,0.001
00693,8.987,-1.403,-0.623,0.195,0.353,0.368,0.083,0.001,0.001
00696,8.825,-1.572,-1.238,0.126,0.545,0.296,0.033,0.000,0.000
00699,8.663,-1.723,-1.072,0.090,0.663,0.220,0.027,0.000,0.000
00702,8.507,-1.495,-0.863,0.129,0.675,0.170,0.026,0.000,0.000
00705,8.341,-1.571,-0.246,0.193,0.507,0.278,0.022,0.000,0.000
00708,8.177,-1.666,0.515,0.184,0.663,0.123,0.029,0.000,0.000
00711,8.002,-1.844,1.426,0.251,0.574,0.139,0.036,0.000,0.000
00714,7.796,-1.905,2.356,0.289,0.521,0.154,0.036,0.000,0.000
00717,7.602,-1.999,2.640,0.211,0.624,0.127,0.038,0.000,0.000
00720,7.358,-2.344,2.261,0.176,0.685,0.108,0.031,0.000,0.000
00723,7.106,-2.578,2.358,0.246,0.532,0.184,0.038,0.000,0.000
00726,6.838,-2.753,2.506,0.272,0.397,0.301,0.030,0.000,0.000
00729,6.546,-2.577,2.519,0.317,0.373,0.285,0.025,0.000,0.000
00732,6.280,-2.785,2.345,0.411,0.298,0.269,0.022,0.000,0.000
00735,5.968,-2.871,2.302,0.465,0.270,0.251,0.013,0.000,0.000
00738,5.691,-2.661,2.133,0.445,0.324,0.216,0.014,0.000,0.000
00741,5.449,-2.222,1.871,0.484,0.239,0.263,0.014,0.000,0.000
00744,5.244,-1.421,1.489,0.533,0.218,0.234,0.014,0.000,0.000
00747,5.146,-0.682,0.764,0.545,0.172,0.261,0.022,0.000,0.000
00750,5.104,-0.254,-0.160,0.520,0.067,0.362,0.051,0.000,0.000
00753,5.081,-0.206,-0.982,0.306,0.057,0.598,0.038,0.000,0.000
00756,5.056,-0.242,-1.292,0.192,0.033,0.754,0.021,0.001,0.000
00759,5.022,-0.349,-1.398,0.158,0.033,0.799,0.009,0.000,0.000
00762,4.973,-0.585,-1.254,0.228,0.011,0.750,0.009,0.000,0.000
00765,4.912,-0.487,-1.452,0.276,0.009,0.704,0.010,0.000,0.000
00768,4.875,-0.311,-1.661,0.325,0.009,0.657,0.008,0.000,0.000
00771,4.843,-0.266,-1.456,0.468,0.013,0.506,0.012,0.000,0.000
00774,4.816,-0.245,-1.340,0.512,0.024,0.452,0.011,0.000,0.000
00777,4.790,-0.186,-1.123,0.529,0.034,0.430,0.006,0.000,0.000
00780,4.775,-0.137,-1.563,0.565,0.072,0.355,0.008,0.000,0.000
00783,4.763,-0.153,-1.523,0.633,0.071,0.282,0.015,0.000,0.000
00786,4.737,-0.278,-1.359,0.702,0.087,0.193,0.018,0.000,0.000
00789,4.710,-0.239,-1.563,0.629,0.197,0.153,0.020,0.000,0.000
00792,4.685,-0.226,-1.184,0.761,0.088,0.136,0.014,0.000,0.000
00795,4.657,-0.256,-0.679,0.728,0.157,0.095,0.020,0.000,0.000
00798,4.626,-0.359,-0.620,0.739,0.161,0.080,0.020,0.000,0.000
00801,4.578,-0.566,0.528,0.841,0.073,0.068,0.018,0.000,0.000
00804,4.514,-0.659,2.470,0.804,0.113,0.066,0.017,0.000,0.000
00807,4.444,-0.715,3.724,0.819,0.112,0.046,0.022,0.000,0.000
00810,4.359,-0.879,5.296,0.802,0.140,0.027,0.030,0.000,0.000
00813,4.273,-0.853,7.997,0.752,0.192,0.017,0.040,0.000,0.000
00816,4.198,-0.735,11.480,0.781,0.174,0.025,0.020,0.000,0.000
00819,4.120,-0.712,15.769,0.788,0.173,0.018,0.021,0.000,0.000
00822,4.049,-0.656,19.198,0.918,0.044,0.014,0.024,0.000,0.000
00825,3.971,-0.625,21.931,0.946,0.028,0.016,0.011,0.000,0.000
00828,3.918,-0.429,22.888,0.936,0.034,0.023,0.007,0.000,0.000
00831,3.873,-0.421,23.262,0.927,0.039,0.022,0.012,0.000,0.000
00834,3.832,-0.357,23.700,0.936,0.035,0.018,0.011,0.000,0.000
00837,3.800,-0.216,24.076,0.952,0.025,0.013,0.010,0.000,0.000
00840,3.775,-0.311,23.968,0.948,0.025,0.015,0.011,0.000,0.000
00843,3.747,-0.176,23.730,0.938,0.030,0.023,0.010,0.000,0.000
00846,3.747,0.174,23.842,0.941,0.028,0.021,0.010,0.000,0.000
00849,3.808,0.812,23.951,0.935,0.038,0.017,0.009,0.000,0.000
00852,3.889,0.894,23.896,0.928,0.042,0.017,0.012,0.000,0.000
00855,3.980,0.965,24.053,0.948,0.028,0.014,0.011,0.000,0.000
00858,4.086,0.932,23.475,0.936,0.040,0.016,0.008,0.000,0.000
00861,4.169,0.826,22.865,0.919,0.055,0.011,0.014,0.000,0.000
00864,4.250,0.845,22.379,0.862,0.100,0.008,0.029,0.000,0.000
00867,4.352,0.953,21.730,0.899,0.080,0.011,0.010,0.000,0.000
00870,4.456,1.102,20.839,0.892,0.087,0.013,0.009,0.000,0.000
00873,4.584,1.192,19.408,0.921,0.053,0.017,0.008,0.000,0.000
00876,4.702,1.206,18.097,0.966,0.017,0.011,0.005,0.000,0.000
00879,4.822,1.292,16.638,0.951,0.035,0.007,0.007,0.000,0.000
00882,4.974,1.425,14.333,0.888,0.093,0.009,0.010,0.000,0.000
00885,5.112,1.390,11.918,0.904,0.074,0.010,0.011,0.000,0.000
00888,5.263,1.452,9.776,0.928,0.047,0.017,0.008,0.000,0.000
00891,5.406,1.458,8.352,0.851,0.115,0.015,0.020,0.000,0.000
00894,5.551,1.491,6.933,0.675,0.290,0.023,0.012,0.000,0.000
00897,5.706,1.397,6.268,0.687,0.283,0.021,0.010,0.000,0.000
00900,5.846,1.412,6.622,0.584,0.384,0.015,0.016,0.000,0.000
00903,5.996,1.357,6.904,0.545,0.420,0.024,0.011,0.000,0.000
00906,6.132,1.389,6.478,0.386,0.581,0.024,0.008,0.000,0.000
00909,6.288,1.433,5.722,0.777,0.179,0.027,0.017,0.000,0.000
00912,6.437,1.511,4.583,0.713,0.248,0.020,0.018,0.000,0.000
00915,6.588,1.487,2.658,0.679,0.272,0.028,0.021,0.000,0.000
00918,6.757,1.579,0.416,0.729,0.222,0.015,0.034,0.000,0.000
00921,6.915,1.496,-1.433,0.733,0.195,0.008,0.064,0.000,0.000
00924,7.058,1.238,-2.317,0.669,0.254,0.007,0.070,0.000,0.000
00927,7.191,1.386,-2.682,0.574,0.367,0.010,0.048,0.000,0.000
00930,7.334,1.364,-3.044,0.784,0.142,0.012,0.062,0.000,0.000
00933,7.476,1.265,-3.216,0.730,0.183,0.012,0.075,0.000,0.000
00936,7.613,1.364,-3.362,0.710,0.153,0.017,0.119,0.000,0.000
00939,7.748,1.164,-3.818,0.634,0.240,0.027,0.099,0.000,0.000
00942,7.845,0.944,-3.323,0.447,0.457,0.030,0.066,0.000,0.000
00945,7.938,0.821,-3.050,0.348,0.569,0.032,0.050,0.000,0.000
00948,8.037,1.152,-2.761,0.558,0.317,0.082,0.043,0.000,0.000
00951,8.146,1.076,-2.718,0.496,0.365,0.121,0.018,0.000,0.000
00954,8.239,0.692,-2.516,0.588,0.260,0.132,0.020,0.000,0.000
00957,8.268,0.009,-2.366,0.618,0.271,0.079,0.032,0.000,0.000
00960,8.244,-0.277,-1.935,0.580,0.324,0.050,0.046,0.000,0.000
00963,8.222,-0.036,-1.344,0.486,0.281,0.033,0.199,0.000,0.000
00966,8.231,0.238,-1.412,0.406,0.186,0.030,0.378,0.000,0.000
00969,8.244,0.141,-0.986,0.177,0.106,0.030,0.686,0.000,0.000
00972,8.252,-0.100,-0.819,0.066,0.073,0.015,0.845,0.000,0.000
00975,8.233,-0.162,-0.625,0.081,0.152,0.016,0.751,0.000,0.000
00978,8.213,-0.264,0.117,0.081,0.108,0.015,0.795,0.000,0.000
00981,8.181,-0.456,0.181,0.053,0.077,0.009,0.860,0.000,0.000
00984,8.142,-0.420,0.530,0.038,0.035,0.005,0.923,0.000,0.000
00987,8.096,-0.438,0.668,0.048,0.043,0.007,0.901,0.000,0.000
00990,8.063,-0.284,0.426,0.055,0.056,0.013,0.875,0.000,0.000
00993,8.043,-0.249,0.248,0.075,0.081,0.021,0.823,0.000,0.000
00996,8.011,-0.485,-0.254,0.134,0.125,0.028,0.712,0.000,0.000
00999,7.950,-0.815,-0.578,0.123,0.111,0.021,0.744,0.000,0.000
01002,7.838,-1.328,-0.325,0.131,0.112,0.021,0.736,0.000,0.000
01005,7.684,-1.482,-0.712,0.217,0.166,0.030,0.587,0.000,0.000
01008,7.515,-1.822,-0.767,0.323,0.259,0.044,0.374,0.000,0.000
01011,7.327,-1.921,-1.000,0.393,0.212,0.044,0.351,0.000,0.000
01014,7.129,-1.821,-1.415,0.414,0.259,0.052,0.275,0.000,0.000
01017,6.940,-1.975,-1.825,0.514,0.241,0.076,0.168,0.000,0.000
01020,6.720,-2.171,-2.233,0.593,0.203,0.121,0.083,0.000,0.000
01023,6.486,-2.456,-2.237,0.555,0.282,0.081,0.082,0.000,0.000
01026,6.221,-2.756,-1.991,0.586,0.236,0.072,0.105,0.000,0.000
01029,5.919,-2.688,-1.690,0.628,0.233,0.054,0.084,0.000,0.000
01032,5.648,-2.783,-2.140,0.592,0.277,0.026,0.105,0.000,0.000
01035,5.327,-2.915,-2.322,0.532,0.385,0.033,0.049,0.000,0.000
